Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft, elevator-cmd-norm, aileron-cmd-norm, rudder-cmd-norm
0, -4.225601607767535e-010, 1.332968704534566e-009, -8.302543856772684e-011, -2.112791704295391e-008, 6.6648461688117e-008, -4.151309982750797e-009, -0.001441168836161349, -0.0006141165530704392, -0.003873266957409388, 0, 0, 0, 1040.83997814,                  0,                  0,                  0,                  0,                  0,                  0, -882.4505399524438, -551.9317742554968, -0.4703116878472979,                 -0,                  0,                  0, 3280.839910347, 3280.8399103396,   6.27109999999863,  22.73900000004315,  176.2299999999988, 0, 0, 46.99999999997, 122, -7563818.422615062,  12104600.51015083,  15306451.04069248, -7563800.768979228,  12104611.54138471,  15306451.04069248, 8.3561482644808e-005, 3280.8399103396, 0, 0, 3280.8399103470147, 0, 0, 0
0.02, -8.451198696289894e-010, 2.665937773054729e-009, -1.660502621453883e-010, -2.112787163683034e-008, 6.664848265860396e-008, -4.151302189351318e-009, -0.001441169258718329, -0.0006141152201005765, -0.003873267040435354, 0.0004433908918, 2719.534463, 0.641067789838, 1040.84057199, -0.2458134170677879, 0.06481321015850426, 0.5885090678543238, -0.2458134170677879, 0.06481321015850426, 0.5885090678543238, -882.2188857344448, -552.3024978978058, -0.9406233756944979, -0.002151069913501919, 6.353348688675764e-007, 0.6410641809262301, 3280.8335204124, 3280.8335204124,  6.271099999978251,  22.73900000020257,  176.2299999999976, 0, 0, 46.99999999985, 122,   -7563836.0739424,  12104589.47522258,  15306451.03598936,  -7563800.76668683,  12104611.53771609,  15306451.03598936, 0.00016712296528962, 3280.8335204124, 0, 0, 3280.8335204124451, 0.00016450775200000002, 0.00013568887600000002, 0
0.04, 5.423804188515857e-005, 0.01101510920602465, 2.355288744412181e-006, 0.001808452264232185, 0.3671702378133973, 7.832945386879718e-005, -0.00138693037170875, 0.01040099131998762, -0.003870911585642582, 0.001773563906, 5439.069776, 1.28213557968, 1040.84155223, -0.4916267570790986, 0.1296251635107704,  1.177018306306972, -0.4916267570790986, 0.1296251635107704,  1.177018306306972,  -881.987234524715, -552.6731985698212,  -1.41087315281933, -0.004302139834978236, 2.541339887363048e-006,  1.282128361850391, 3280.814309191, 3280.814309191,  6.271099999941694,  22.73900000050623,  176.2299999999947, 112.66972230419, 5.802573312303, 46.999999999612, 122, -7563853.720636657,  12104578.43287986,  15306451.02188001, -7563800.759777484,  12104611.52665871,  15306451.02188001, 0.00025068444793442, 3280.814309191, 0, 0, 3280.8143091909587, 0.00032901550400000004, 0.00027137775200000003, 0
0.06, -0.0352723317706078, -0.1511973797125187, -0.007175759419831587, -1.176957811231976, -5.284691409176096, -0.2392353976789411, -0.03671347784589109, -0.1518114977067634, -0.01104903458868079, 0.003990273171, 8158.35506, 1.92314362899, 1040.84297364, -0.7374421807612744, 0.1944358545780401,  1.765461737396316, -0.7374421807612744, 0.1944358545780401,  1.765461737396316, -881.7559169387927, -553.0434542527765, -1.880541388406127, -0.00643736632469083, -2.02606773361258e-006,  1.923132855029358, 3280.7822772823, 3280.7822772786,   6.27111678478906,  22.73932846918999,  176.2300392147314, 112.67053736946, 5.8026975632676, 46.999999999258, 122, -7563871.362697859,  12104567.38312289,  15306450.99836505, -7563800.748251247,  12104611.50821278,  15306450.99836505, 0.00033424593057923, 3280.7822772786, 0, 0, 3280.7822772823274, 0.000493523256, 0.00040706662800000007, 0
0.08, -0.1003045474159246, -0.4515149846033933, -0.02049492401253958, -2.560078329311699, -11.77214700771735, -0.5237064642073115, -0.1017460052604718, -0.4521290364442983, -0.0243680936542634, 0.007089161968, 10874.23888, 2.56334845935, 1040.84490055, -0.9829497296536799, 0.2591181340710038,  2.353172952766834, -0.9829497296536799, 0.2591181340710038,  2.353172952766834, -881.5253471089334, -553.4127318498432, -2.348963125669289, -0.008357914268871225, -2.95647429576773e-005,  2.563334833465785, 3280.737433318, 3280.737433318,   6.26975573435568,  22.73473370680587,  176.2292569647151, 112.67090307532, 5.8016991859452, 46.999999998787, 122, -7563889.000129374,  12104556.32595637,   15306450.9654509, -7563800.732111516,  12104611.48238297,   15306450.9654509, 0.00041780741322404, 3280.737433318, 0, 0, 3280.7374333180487, 0.00065803100800000008, 0.00054275550400000006, 0
0.1, -0.2059549922573911, -0.9562131346479171, -0.04229561018556478, -4.375083895871804,  -20.7473134363236, -0.9012129793782417, -0.2073972577112438, -0.9568270205902395, -0.04616850546751323, 0.01106038349, 13582.7184, 3.2018058932, 1040.84735405, -1.227484689900855, 0.3234539209414447,  2.939425092569796, -1.227484689900855, 0.3234539209414447,  2.939425092569796, -881.2957784376831,  -553.780676352618, -2.815642010718514, -0.01008656242084105, -1.928972287468245e-005,  3.201790005392106, 3280.6798028052, 3280.6798028052,    6.2663228301364,  22.72283146128905,  176.2272472388276, 112.66509609192, 5.7980443417156, 46.999999998198, 122.00000000001, -7563906.632942014,   12104545.2613945,  15306450.92315586, -7563800.711369142,  12104611.44918349,  15306450.92315586, 0.00050136889586885, 3280.6798028052, 0, 0, 3280.6798028051853, 0.00082253876000000004, 0.00067844438000000005, 0
0.12, -0.3573918132172421, -1.709703440463593, -0.07380747057417818, -6.506340476666491, -32.03210253996878, -1.350668806554114, -0.3588357010080755, -1.710317003384157, -0.07767981250697389, 0.01589125799, 16280.99639, 3.83785596678, 1040.85037343, -1.470509846866706, 0.3872769926975561,  3.523741724782884, -1.470509846866706, 0.3872769926975561,  3.523741724782884, -881.0675416418563, -554.1468474331317, -3.280003133460015, -0.0113732560416584, -1.325746103980618e-005,  3.837839114743075, 3280.6094272882, 3280.6094272844,  6.259600986285396,  22.69892054311735,  176.2232422550799, 112.65150337258, 5.7915589203029, 46.999999997489, 122.00000000004,  -7563924.26115327,  12104534.18946042,   15306450.8715098, -7563800.686041642,  12104611.40863743,   15306450.8715098, 0.00058493037851366, 3280.6094272844, 0, 0, 3280.6094272881746, 0.00098704651200000001, 0.00081413325600000015, 0
0.14, -0.5572220844070727, -2.751658526278561, -0.1157966004277677, -8.829946194177529, -45.40918568310741, -1.849533621369716, -0.558668772932243, -2.752271549021497, -0.1196679824655262, 0.02156421733, 18965.70452, 4.47070409083, 1040.85399518, -1.711144698330945, 0.4503372704422116,  4.105651620872382, -1.711144698330945, 0.4503372704422116,  4.105651620872382,  -880.840963221304, -554.5108097444534, -3.741479501771746, -0.01202413976024119, -2.063778553695883e-005,  4.470687921045772, 3280.5263628699, 3280.5263628699,  6.248295232624917,  22.65763503978944,  176.2163857648715, 112.62529322266, 5.7812504918247, 46.999999996658, 122.0000000001, -7563941.884786471,  12104523.11018519,  15306450.81055335, -7563800.656152379,  12104611.36077583,  15306450.81055335, 0.00066849186115846, 3280.5263628699, 0, 0, 3280.5263628698885, 0.0011515542640000002, 0.00094982213200000025, 0
0.16, -0.8053578901277677, -4.115923737135687, -0.168545645080788, -11.21478217524378,  -60.6118780629212, -2.374097219047374, -0.8068089710696798, -4.116535941203269, -0.1724155124860298, 0.0280575241, 21633.51772, 5.09956589652, 1040.85825272, -1.948269162731149, 0.5123427399951525,  4.684797169496662, -1.948269162731149, 0.5123427399951525,  4.684797169496662, -880.6163641621988, -554.8721343750345, -4.199515051118774, -0.01181259955583047, -5.510313075085538e-005,  5.099552214896343, 3280.4306814373, 3280.4306814373,  6.231054113787535,   22.5928674165192,  176.2057323472067, 112.5809873588, 5.7661155841167, 46.999999995703, 122.00000000021, -7563959.503871519,  12104512.02360861,  15306450.74033853, -7563800.621731288,  12104611.30563849,  15306450.74033853, 0.00075205334380327, 3280.4306814373, 0, 0, 3280.430681437254, 0.0013160620160000002, 0.0010855110080000001, 0
0.18, -1.099159656672381, -5.829527778296235, -0.2318899646979544, -13.53210312500329, -77.32406459963141,  -2.90144744685538,  -1.10061717552635, -5.830138826175658, -0.235757594816499, 0.03534544542, 24281.16913, 5.72367075445, 1040.86317597, -2.180487344412654, 0.5729603847293889,  5.260950317553451, -2.180487344412654, 0.5729603847293889,  5.260950317553451, -880.3940581524817, -555.2304006176876, -4.653567983008777, -0.01049669179627988, -0.0001285428653086118,  5.723661128012106, 3280.3224704266, 3280.3224704228,  6.206541325628726,   22.4978932773973,  176.1902809582089, 112.51236583243, 5.745139645377, 46.999999994622, 122.00000000039, -7563977.118444793,  12104500.92977917,  15306450.66092858, -7563800.582814776,  12104611.24327387,  15306450.66092858, 0.00083561482644808, 3280.3224704228, 0, 0, 3280.3224704265594, 0.0014805697679999999, 0.001221199884, 0
