Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft, elevator-cmd-norm, aileron-cmd-norm, rudder-cmd-norm
25.96, 0.07747143803997164, 0.004908456502511626,  0.827792514032288, -0.0004497509940894706, 1.726958974698595e-005, 0.0006211134327547358, 0.08001446289909385, 0.004824742602369145, 0.8244785556730423, 0.8609485769, 123019.3037, 27.1035797715, 1041.27992879,  20.62425371378788, -0.07306529645496811,   17.5851885586414,  20.62425371378788, -0.07306529645496811,   17.5851885586414, -867.3215715614147, -576.2076358059404, -1.393574925417786,  18.84524594642544, 0.2510764829306254,  19.47813395572857, 487.0613584742, 487.06135847792, 0.3329922016353925, -5.493540134880759,  1.296135137043282, 40.452437844844, -0.1544570208643, 47.001270970379, 122.00020217536, -7585559.912804386,  12088337.55470474,  15304724.37790144, -7562653.886796581,  12102681.11683318,  15304724.37790144, 0.10850458521428, 487.06135847792, 0, 20.477478092773939, 487.061358474195, 0, 0, 0
25.97, 0.07746698378839077, 0.004909014043367807, 0.8277986528396436, -0.0004474859089346906, 1.544509873009464e-005, 0.0006165124981791484, 0.08000999936214376, 0.00482488792603153, 0.8244846977937748, 0.8609485915, 123019.5277, 27.1035025545, 1041.28264809,  20.62419501081007, -0.07306364023148683,  17.58513840102064,  20.62419501081007, -0.07306364023148683,  17.58513840102064, -867.3235129480555, -576.2096276458361, -1.393595588150228,  18.84515599369079, 0.2538191290169373,  19.47807799279679, 486.86658258736, 486.86658258736, 0.3329707500818129, -5.493538640365834,  1.304451442234871, 40.452437676328, -0.15445395970192, 47.001271486347, 122.00020218539, -7585568.586010396,  12088331.79263835,  15304724.36396579, -7562653.745486942,   12102680.8859794,  15304724.36396579, 0.1085463659556, 486.86658258736, 0, 20.477478314901699, 486.86658258736134, 0, 0, 0
25.98, 0.07746255206528009, 0.004909553612001219, 0.8278047460060436, -0.0004452329401632455, 1.363886821585615e-005, 0.0006119365060971744, 0.08000555829433215, 0.004825015278717101, 0.8244907942792952, 0.860948606, 123019.7517, 27.1034253347, 1041.28536739,  20.62413630399423, -0.07306199171012694,  17.58508824355407,  20.62413630399423, -0.07306199171012694,  17.58508824355407, -867.3254544939438, -576.2116192445338, -1.393616522029793,  18.84506564030843, 0.2565617821262489,  19.47802202705065, 486.67180726305, 486.67180726305, 0.3329492484323622, -5.493537137620288,  1.312767808957538, 40.452437513324, -0.15445091482016, 47.001272002312, 122.00020219553, -7585577.259235818,  12088326.03055203,  15304724.35002994, -7562653.604201114,  12102680.65511196,  15304724.35002994, 0.10858814669692, 486.67180726305, 0, 20.477478532773361, 486.6718072630465, 0, 0, 0
25.99, 0.07745814275010499, 0.004910075392407664, 0.8278107937787826, -0.0004429920465530964, 1.185099197272744e-005, 0.0006073853139590826, 0.08000113957511404, 0.004825124844437533, 0.8244968453768898, 0.8609486202, 123019.9757, 27.1033481121, 1041.28808668,  20.62407759338057, -0.07306035084982931,  17.58503808624153,  20.62407759338057, -0.07306035084982931,  17.58503808624153, -867.3273961988541, -576.2136106019202, -1.393637727114417,  18.84497488625608, 0.2593044420066184,  19.47796605854881, 486.47703249753, 486.47703249753, 0.3329276969568116, -5.493535626813007,  1.321084236752842, 40.452437355775, -0.15444788613217, 47.001272518274, 122.00020220577, -7585585.932480656,   12088320.2684458,  15304724.33609388, -7562653.462939095,  12102680.42423087,  15304724.33609388, 0.10862992743824, 486.47703249753, 0, 20.477478746524035, 486.47703249752522, 0, 0, 0
26, 0.07745375572342864, 0.004910579570134457, 0.8278167964038604, -0.0004407631411429293, 1.008160473488804e-005, 0.0006028587879150255, 0.07999674308504237, 0.004825216808755976, 0.8245028513325505, 0.8609486342, 123020.1997, 27.1032708868, 1041.29080598,  20.62401887900953, -0.07305871760954232,  17.58498792908282,  20.62401887900953, -0.07305871760954232,  17.58498792908282, -867.3293380625617, -576.2156017178829, -1.393659203460986,  18.84488373151238, 0.2620471084073794,  19.47791008734932, 486.2822582908, 486.2822582908, 0.3329060959234212, -5.493534108111098,  1.329400725164871, 40.452437203627, -0.15444487355114, 47.001273034235, 122.00020221613,  -7585594.60574491,  12088314.50631965,  15304724.32215761, -7562653.321700889,  12102680.19333613,  15304724.32215761, 0.10867170817957, 486.2822582908, 0, 20.477478956052391, 486.28225829079747, 0, 0, 0
26.01, 0.07744939086607756, 0.004911066330959468, 0.8278227541258576, -0.0004385461773764007, 8.330766727837639e-006, 0.000598356788717117, 0.07999236870493352, 0.00482529135746609, 0.8245088123908494, 0.860948648, 123020.4236, 27.1031936588, 1041.29352527,  20.62396016092177, -0.07305709194869457,  17.58493777207771,  20.62396016092177, -0.07305709194869457,  17.58493777207771, -867.3312800848424, -576.2175925923103, -1.393680951125345,  18.84479217605692, 0.2647897810786564,  19.47785411350968, 486.08748464659, 486.08748464659, 0.3328844455990263,  -5.49353258167985,  1.337717273740167, 40.452437056822, -0.15444187699126, 47.001273550192, 122.0002022266, -7585603.279028581,  12088308.74417359,  15304724.30822112, -7562653.180486498,  12102679.96242775,  15304724.30822112, 0.10871348892089, 486.08748464659, 0, 20.477479161527317, 486.08748464658856, 0, 0, 0
26.02, 0.07744504806009579, 0.004911535862049528, 0.8278286671880698, -0.0004363410585695582, 6.598590645298239e-006, 0.0005938791842903302, 0.0799880163168215, 0.004825348677750468, 0.8245147287950742, 0.8609486616, 123020.6475, 27.1031164281, 1041.29624457,  20.62390143915834, -0.0730554738266713,  17.58488761522617,  20.62390143915834, -0.0730554738266713,  17.58488761522617,  -867.333222265473, -576.2195832250917, -1.393702970162281,  18.84470021987037,  0.267532459771882,  19.47779813708698, 485.89271156117, 485.89271156117, 0.3328627462490258, -5.493531047682767,   1.34603388202772, 40.452436915306, -0.15443889636664, 47.001274066147, 122.00020223718, -7585611.952331672,  12088302.98200761,  15304724.29428442,  -7562653.03929592,  12102679.73150572,  15304724.29428442, 0.10875526966221, 485.89271156117, 0, 20.477479362948813, 485.8927115611732, 0, 0, 0
26.03, 0.07744072718751546, 0.004911988351237262, 0.8278345358323674, -0.0004341477532946719, 4.885158441872372e-006, 0.0005894258356386343, 0.07998368580272851, 0.00482538895745745, 0.8245206007870871, 0.8609486749, 123020.8715, 27.1030391947, 1041.29896386,   20.6238427137604, -0.07305386320350654,  17.58483745852804,   20.6238427137604, -0.07305386320350654,  17.58483745852804, -867.3351646042306, -576.2215736161172, -1.393725260625551,  18.84460786293425, 0.2702751442391118,  19.47774215813763, 485.69793903455, 485.69793903455, 0.3328409981373457, -5.493529506281494,  1.354350549579016, 40.45243677902, -0.15443593159274, 47.0012745821, 122.00020224786, -7585620.625654183,  12088297.21982173,   15304724.2803475,  -7562652.89812916,  12102679.50057006,   15304724.2803475, 0.10879705040353, 485.69793903455, 0, 20.477479560316883, 485.69793903455138, 0, 0, 0
26.04, 0.07743642813204058, 0.0049124239868913, 0.8278403602994033, -0.0004319661395653109, 3.190533173995543e-006, 0.0005849966152525101, 0.07997937704634875, 0.004825412384971346, 0.8245264286075335, 0.8609486881, 123021.0954, 27.1029619588, 1041.30168315,  20.62378398476943, -0.07305226003887402,  17.58478730198331,  20.62378398476943, -0.07305226003887402,  17.58478730198331, -867.3371071008933, -576.2235637652779, -1.393747822567873,  18.84451510523111, 0.2730178342340044,  19.47768617671758, 485.50316706672, 485.50316706672, 0.3328192015265007, -5.493527957635878,  1.362667275947946, 40.452436647909, -0.15443298258426, 47.00127509805, 122.00020225866, -7585629.298996118,  12088291.45761595,  15304724.26641036, -7562652.756986219,  12102679.26962075,  15304724.26641036, 0.10883883114486, 485.50316706672, 0, 20.477479753699082, 485.50316706672311, 0, 0, 0
26.05, 0.07743215077673477, 0.00491284295844422,  0.827846140828335, -0.0004297962194519091, 1.514806764873964e-006, 0.0005805913809193278, 0.07997508993073622, 0.004825419149740379, 0.8245322124955629, 0.8609487011, 123021.3193, 27.1028847202, 1041.30440244,  20.62372525222737, -0.07305066429318569,  17.58473714559218,  20.62372525222737, -0.07305066429318569,  17.58473714559218, -867.3390497552397, -576.2255536724655,  -1.39377065604092,  18.84442194674465, 0.2757605295107282,  19.47763019288245, 485.30839566141, 485.30839565769, 0.3327973566776046, -5.493526401903912,  1.370984060690828, 40.452436521914, -0.15443004925748, 47.001275613998, 122.00020226957, -7585637.972357476,  12088285.69539026,    15304724.252473, -7562652.615867098,  12102679.03865781,    15304724.252473, 0.10888061188618, 485.30839565769, 0, 20.477479943196744, 485.30839566141367, 0, 0, 0
