Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft
0.1, -0.6547316861628921,  13.73198256073246, 0.2718857883536711, -0.2196513387797252,  133.1876690378342,  3.047947842058039, -0.6518460559177622,  13.73198498450284, 0.2688642927524456, 0.5765779732, 100208.0438, 22.3428437344, 1040.96548006,  22.22338026757843, -0.005866297830777623,  2.307379727561177,  22.22338026757843, -0.005866297830777623,  2.307379727561177, -873.1395971944298,  -566.615988590941,   13.5165069015476,  22.24928542375621, 0.00111390143106873,  2.042538378943725, 984.14152935147, 984.14152935147, -0.05730814970528524, 0.6824138845484944, 0.01203203358626377, 5.9275915156776, -0.015043479466098, 47.000006700153, 122.00000000003, -7563066.868555135,  12103221.02265691,  15304773.01079312, -7562969.784424302,  12103281.68809623,  15304773.01079312, 0.00045958815454644, 984.14152935147, 0, 21.904704735113082, 984.14152935147285
0.11, -0.6513436746789061,  15.23322061909432, 0.3021262786770901, 0.1525592479986372,  144.4784514733534,  3.030536370529269, -0.6484504585571828,  15.23322324288351, 0.2991120462634853, 0.577611961, 100297.8748, 22.3628620787, 1040.96581412,  22.21931017309192, -0.007388482560005157,  2.529782835595221,  22.21931017309192, -0.007388482560005157,  2.529782835595221, -873.0787269331023, -566.7131459907027,  13.40048187428635,  22.25348778814709, 0.001158786997629436,  2.209045104341159, 984.11974408105, 984.11974408105, -0.06381912500434114, 0.8264369387355073, 0.0147515625561268, 6.4954489684532, -0.0189299953604, 47.000007309225, 122.00000000002, -7563075.600270512,   12103215.3570071,  15304773.14657546,  -7562969.69033505,  12103281.53752416,  15304773.14657546, 0.00050136889586885, 984.11974408105, 0, 21.900699449079035, 984.11974408105016
0.12, -0.6453187898994425,  16.73758874785357, 0.3319440857921583, 0.4528795326464274,  148.4507126982116,  2.997698918869982, -0.6424171760702795,  16.73759155251591, 0.3289379366317248, 0.5787073385, 100392.9521, 22.3840492103, 1040.96614552,  22.21470213453207, -0.009084696160902853,   2.74819678890173,  22.21470213453207, -0.009084696160902853,   2.74819678890173, -873.0208364720941, -566.8054913075647,  13.29173533683773,  22.25871643723922, 0.001176564900593435,  2.365417559436219, 984.09628685564, 984.09628685564, -0.07026841270390329, 0.9862796142475547, 0.01773755401839825, 7.0522709911532, -0.023253824970558, 47.000007918399, 122.00000000001, -7563084.331362132,  12103209.69036143,  15304773.28116041, -7562969.595626292,  12103281.38596251,  15304773.28116041, 0.00054314963719125, 984.09628685564, 0, 21.896164492208062, 984.09628685563803
0.13, -0.6371405653274769,  18.22309200918958, 0.3612357378652077, 0.6966831074755837,  148.5171381494905,  2.952099900014117, -0.6342297884577756,  18.22309497441113, 0.3582384603210404, 0.579851351, 100492.1555, 22.4061554051, 1040.96647321,  22.20929883845543, -0.01095058259397099,  2.963566301638997,  22.20929883845543, -0.01095058259397099,  2.963566301638997, -872.9653966083469, -566.8938724640528,  13.18908769712177,  22.26479617192222, 0.001166807631512187,  2.512896754067836, 984.07125025988, 984.07125025988, -0.07663068131851386,   1.16118235092163, 0.02098266351507953, 7.6005402690631, -0.028002224365542, 47.000008527698, 122, -7563093.061859949,  12103204.02276824,  15304773.41462149, -7562969.500327984,  12103281.23345964,  15304773.41462149, 0.00058493037851366, 984.07125025988, 0, 21.89084621396546, 984.07125025987625
0.14, -0.6271910723333408,  19.73980829989088, 0.3899178651064728,  0.895869205688249,  150.6201451280655,  2.896083347027935, -0.6242703897425481,  19.73981140444955, 0.3869302394572234, 0.5810402121, 100595.1451, 22.4291048904, 1040.96679367,   22.2029359461211, -0.01298146631972591,  3.177139128086335,   22.2029359461211, -0.01298146631972591,  3.177139128086335, -872.9125085333385, -566.9781252904479,  13.09287616647702,  22.27166684649045, 0.001129770136140536,  2.652847675197087, 984.04471840337, 984.04471840337, -0.08288458226944559,  1.350846577165231, 0.0244785345982938, 8.1434828655359, -0.033161522814727, 47.000009137145, 121.99999999998, -7563101.791791114,  12103198.35427143,  15304773.54702561, -7562969.404467277,  12103281.08005942,  15304773.54702561, 0.00062671111983606, 984.04471840337, 0, 21.884582600233461, 984.04471840336919
0.15, -0.6157886292412818,  21.17991545980187, 0.4179020860044405,  1.059613521422449,  146.2138687711533,   2.83173695627101, -0.6128572765887186,  21.17991868177899, 0.4149249288537896, 0.5822683102, 100701.4239, 22.4527869102, 1040.96710535,   22.1956303260046, -0.01517199276303971,  3.388422092724129,   22.1956303260046, -0.01517199276303971,  3.388422092724129, -872.8619170697077,  -567.058659099666,  13.00251106470909,  22.27944981006255, 0.001063536376196514,  2.784556529552745, 984.01676955819, 984.01676955819, -0.08901199290493071,   1.55583485678336,  0.028215067707557, 8.6798539707044, -0.038716406197366, 47.00000974676, 121.99999999995,  -7563110.52118064,  12103192.68491144,  15304773.67843543, -7562969.308069188,  12103280.92580233,  15304773.67843543, 0.00066849186115846, 984.01676955819, 0, 21.87739024923037, 984.0167695581913
0.16, -0.6031739698020062,  22.46840708056661, 0.4451264691435358,  1.195482844204521,  134.6374044507765,  2.760371363080657, -0.600231258847269,  22.46841039754961, 0.4421605384820081, 0.5835307492, 100810.5585, 22.4771048706, 1040.96741014,  22.18719271952527, -0.01751638844041008,  3.598390719124121,  22.18719271952527, -0.01751638844041008,  3.598390719124121, -872.8128668560513, -567.1366885103925,  12.91607446223197,  22.28800120589146, 0.0009694806813677903,  2.909509352276831, 983.98748010024, 983.98748010024, -0.09499752915878243,  1.774842034717449, 0.03218426154568675, 9.2122030562392, -0.044650556079534, 47.000010356566, 121.99999999992, -7563119.250052768,  12103187.01472751,  15304773.80891236, -7562969.211157956,  12103280.77072759,  15304773.80891236, 0.00071027260248087, 983.98748010024, 0, 21.8690825884369, 983.98748010024428
0.17, -0.5895246578437349,  23.66203471427453, 0.4715506704775894,  1.309590685588136,  124.4543146556937,  2.683035052945778, -0.5865700062578129,  23.66203810350921,  0.468596634937283, 0.5848246593, 100922.2919, 22.502001524, 1040.96770753,  22.17728352325162, -0.02000882162155523,  3.808906373658044,  22.17728352325162, -0.02000882162155523,  3.808906373658044, -872.7651807980577, -567.2124989086284,  12.83309741537691,  22.29702385019775, 0.0008512336968619916,  3.030313397329914, 983.95691070333, 983.95691070333, -0.1008278311860267,  2.005976959847437, 0.03637919726504633, 9.7453627465634, -0.050947520459323, 47.000010966581, 121.99999999988, -7563127.978426687,  12103181.34375078,  15304773.93850529, -7562969.113752774,  12103280.61486633,  15304773.93850529, 0.00075205334380327, 983.95691070333, 0, 21.859324855732005, 983.95691070333123
0.18, -0.574988519609236,  24.82213869782839, 0.4971346144428274,  1.406435227481183,   118.825039002936,  2.600858374063823, -0.5720213869468859,  24.82214213632864, 0.4941931156080109, 0.5861462866, 101036.2919, 22.5274028294, 1040.96799385,  22.16584246716734, -0.02264309002045535,   4.01980015014647,  22.16584246716734, -0.02264309002045535,   4.01980015014647, -872.7192462964033, -567.2854673755029,  12.75460216741396,  22.30649827100098, 0.0007091291381547214,  3.147064126910673, 983.92510729283, 983.92510728911, -0.1064910892897937,  2.248574770658375, 0.04079119745640571, 10.278939493388, -0.057590025871454, 47.000011576819, 121.99999999983, -7563136.706316926,  12103175.67200484,  15304774.06725115, -7562969.015868171,  12103280.45824215,  15304774.06725115, 0.00079383408512568, 983.92510728911, 0, 21.84805762306291, 983.92510729283094
0.19, -0.5596116306357385,  25.99640840802066, 0.5218695144426332,   1.49445864415916,  117.8929939413254,   2.51651308560842, -0.5566314856603342,   25.9964118726676, 0.5189411996753497, 0.5874906366, 101152.121, 22.5532112256, 1040.96825851,  22.15304617094846, -0.02541244092128312,  4.229566897576294,  22.15304617094846, -0.02541244092128312,  4.229566897576294, -872.6754514972224, -567.3549709841885,  12.68102817873075,  22.31660916460831, 0.0005409752514548318,  3.258265134525813, 983.89211917669, 983.89211917669, -0.1119768650604355,  2.502606948545698, 0.04541035686017587, 10.809101817397, -0.064559583353948, 47.000012187294, 121.99999999977, -7563145.433739062,  12103169.99951501,  15304774.19518965, -7562968.917519726,  12103280.30088036,  15304774.19518965, 0.00083561482644808, 983.89211917669, 0, 21.83545496122056, 983.89211917668581
