Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft, elevator-cmd-norm, aileron-cmd-norm, rudder-cmd-norm
0, -1.251730750756277,   16.9321926383602, 5.781997392605449e-005, -41.72377413364781,    898.03763356551, -0.0008935976881878014, -1.250951077123527,  16.93493333453473, -0.002997830032180546, 1.207703807, 145969.3227, 32.0082803116, 1009.95358205,  32.00828031163616, -3.597122599785507e-014, -1.598721155460225e-014,  32.00828031163616, -3.597122599785507e-014, -1.598721155460225e-014, -852.9621210623584,   -540.76671663866,  5.763342050021804,  8.758217398520673, -30.78674449352434, 4.493573037607897e-012, 290.00000974908, 290.00000975281, 2.745765664832716e-011, -8.072316547748429e-012,  285.8799999999899, -2.8617587053825e-014, -6.4389570871107e-014, 47.000000479576, 121.999997528, -7562736.928322954,  12102870.92504687,  15304263.79832246, -7562719.277209588,  12102881.95470347,  15304263.79832246, 8.3561482644808e-005, 290.00000975281, 0, 31.872537101960042, 290.00000974908471, 0, 0, 0
0.02, -0.7802583844890563,  31.31346992987823,  -7.56661721741662, -0.4297067834471723,  778.5564186261526, -252.6661275498522, -0.7794516595126673,  31.31621262585088, -7.569664038229955, 1.206865956, 145918.6804, 31.9971754319, 1009.93847673,  31.99593401259649, -0.00200206278744286, 0.2818479612639688,  31.99593401259649, -0.00200206278744286, 0.2818479612639688, -852.8457010210771,    -540.9242437545,  5.558735748557685,    8.7533408470302, -30.77658617051801, -0.001823278552855356, 289.99721076339, 289.99721076339, -0.03755292649660363,  0.507965005423205,  285.8798324696952, 0.50469790835187, -0.0035849960681576, 47.000000958978, 121.99999505646, -7562753.988475101,   12102860.1113818,  15304263.91568678, -7562718.686263824,  12102882.17071904,  15304263.91568678, 0.00016712296528962, 289.99721076339, 0, 31.860243131141587, 289.99721076339483, 0, 0.00029999999999999997, 0
0.04, -3.614249886718214,  37.79568807947381, -17.19367193384651, -96.56462610305461,  476.0220139479889, -403.5534180622427, -3.613413162314824,  37.79843460908122, -17.19670718850516, 1.208298673, 146005.2712, 32.0161610133, 1009.89780223,  32.00494249860542, -0.004482467440790394,   0.84746775583604,  32.00494249860542, -0.004482467440790394,   0.84746775583604,  -852.710199346782, -541.0638119975557,  5.370122550420094,  8.634223280504051, -30.82964366123616, 0.1335143900051371, 289.98877482489, 289.98877482489, -0.05199095753030379,  1.277866446571389,  285.6522061366807, 1.5167964135391, -0.0080217758429736, 47.000001438296, 121.99999258476, -7562771.046553322,   12102849.2944722,  15304264.02890756, -7562718.093259606,  12102882.38351407,  15304264.02890756, 0.00025068444793442, 289.98877482489, 0, 31.869214739007383, 289.98877482488751, 0, 0.00059999999999999995, 0
0.06, -5.322280257047187,  39.97126440883164, -24.78652786555158, -89.53921941091672,  231.0136911789278, -387.7915330178714, -5.321421317449146,  39.97402276119692, -24.78954614626257, 1.211904559, 146222.9798, 32.063893858, 1009.85887585,  32.02642136918863, 0.1198530550865344,  1.545075682177282,  32.02642136918863, 0.1198530550865344,  1.545075682177282, -852.5931521683758, -541.1771174744785,  5.214742604613186,  8.531722156746733, -30.90574541199632, 0.3713581885959727, 289.97485379502, 289.97485379875, -0.1655212539341041,  2.097784947177597,  285.2103372414638, 2.7620235739049, 0.2141689415551, 47.000001917933, 121.99999011081, -7562788.102112326,  12102838.47459164,  15304264.13819614, -7562717.497751651,  12102882.59336215,  15304264.13819614, 0.00033424593057923, 289.97485379875, 0, 31.890606507545499, 289.97485379502177, 0, 0.00089999999999999998, 0
0.08, -7.946081338729345,  40.59223577001625, -30.96816738146384, -117.3281881989075,  98.13559454120332, -334.7083060517542, -7.945206871614972,  40.59500924730759, -30.97116728720148, 1.215423324, 146435.1241, 32.1104023313, 1009.82051832,  32.03113622710296, 0.3600514453025516,  2.225895962684103,  32.03113622710296, 0.3600514453025516,  2.225895962684103, -852.5016501857601, -541.2507175603043,  5.106504481273738,  8.471069658929485, -30.96723099900683, 0.5912029828234873, 289.95606118441, 289.95606118441, -0.3140171510007758,  2.916578472681558,  284.6346181256781, 3.9751866598874, 0.64246658523309, 47.000002398063, 121.99998763364, -7562805.155145841,  12102827.65218235,  15304264.24404479, -7562716.899733701,  12102882.80070548,  15304264.24404479, 0.00041780741322404, 289.95606118441, 0, 31.89530788459933, 289.95606118440628, 0, 0.0011999999999999999, 0
0.1, -10.01925833387088,  40.00980975329426, -35.59910238333713, -108.0197144628894,  13.30283281347592, -265.9432894098827, -10.01837428328715,   40.0126033341233, -35.60208074936089, 1.218771487, 146636.7057, 32.1545908067, 1009.7808204,  32.02180118034079, 0.6696504568907669,   2.84139532259782,  32.02180118034079, 0.6696504568907669,   2.84139532259782, -852.4361123133558, -541.2804513676266,  5.045060012175876,  8.421488029832494, -31.02321197460259, 0.7460349115373677, 289.93352538347, 289.93352538347, -0.5388763661237184,   3.72957075843107,  283.9461522091062, 5.0707545713662, 1.1933263032988, 47.000002878601, 121.99998515335, -7562822.206093865,    12102816.827904,  15304264.34725726, -7562716.299645756,  12102883.00620373,  15304264.34725726, 0.00050136889586885, 289.93352538347, 0, 31.886021179931276, 289.93352538347244, 0, 0.0015, 0
0.12, -12.26069448356499,  37.95300600680672, -38.90951525971845, -110.7316575520617, -63.84058602082962, -198.6894281027097, -12.25980643061052,  37.95582275609488, -38.91247052431782, 1.22194246, 146827.3705, 32.196382552, 1009.73919746,   32.0010257496434,  1.030617680959337,  3.388100883751803,   32.0010257496434,  1.030617680959337,  3.388100883751803,  -852.391306755505,  -541.273626973547,  5.016751095047077,   8.38285020022786, -31.07448008762505, 0.8435397065102692, 289.90860289335, 289.90860289708, -0.8151368663083903,  4.514938324373342,  283.1764313053114, 6.0436618756996, 1.8343716834105, 47.000003359333, 121.99998266991, -7562839.255471489,  12102806.00259231,  15304264.44877291,  -7562715.69800291,  12102883.21069262,  15304264.44877291, 0.00058493037851366, 289.90860289708, 0, 31.865344315643998, 289.90860289335251, 0, 0.0018000000000000002, 0
0.14, -14.16642502645517,  37.20536818226647, -40.55308934887446, -99.08514448717934, -46.04777961367098,  -121.305156333962, -14.16553911719524,  37.20821123112517, -40.55601997021211, 1.224929236, 147006.7391, 32.2356953417, 1009.69750634,  31.97080793656284,  1.422843741169196,  3.870789290502108,  31.97080793656284,  1.422843741169196,  3.870789290502108, -852.3716510886808, -541.2267509707953,  5.022625130363726,  8.349901405706333, -31.12231784412704,   0.90583259157206, 289.882512182, 289.88251217827, -1.152911632837721,  5.239406822854835,  282.3494787706558, 6.9033495550101, 2.5297867645901, 47.000003839893, 121.9999801832, -7562856.303745681,  12102795.17705152,  15304264.54939102, -7562715.095272122,  12102883.41497639,  15304264.54939102, 0.00066849186115846, 289.88251217827, 0, 31.835266179900351, 289.8825121819973, 0, 0.0021000000000000003, 0
0.16, -15.73260733791877,   37.0462756385487, -41.84222540739574, -84.58170791022501, -20.70440131337016, -83.66996811182543, -15.73172519190039,  37.04914684625673, -41.84512959198941, 1.227503386, 147161.1587, 32.2695363713, 1009.65733435,  31.93372363464128,  1.829537195763439,  4.267676896594754,  31.93372363464128,  1.829537195763439,  4.267676896594754, -852.3811173375572, -541.1365070001065,  5.064030602239203,  8.324240912738782, -31.16496101238615, 0.8804521231700773, 289.8563545011, 289.8563545011, -1.537931515168927,  5.956405346727908,  281.5007441011176, 7.6120017791177, 3.2501551216603, 47.000004319748, 121.99997769316, -7562873.351375259,  12102784.35204775,  15304264.64978478, -7562714.491912204,  12102883.61982114,  15304264.64978478, 0.00075205334380327, 289.8563545011, 0, 31.798351171373778, 289.85635450109839, 0, 0.0023999999999999998, 0
0.18, -17.32690303605036,  37.04445082230395, -42.84775921600017, -80.98410648376823, -6.880877328873509, -61.46840130467492, -17.32602640399415,  37.04735173329278,  -42.8506354175104, 1.229491107, 147280.2968, 32.2956407872, 1009.61874621,  31.88791043165617,  2.229095860087274,   4.60442328706494,  31.88791043165617,  2.229095860087274,   4.60442328706494, -852.4150200696851, -541.0104800968893,  5.129004881905381,  8.280478930667931, -31.20602668056263, 0.7911898305898779, 289.83131831139, 289.83131831139, -1.964663628132675,  6.669420499923444,  280.6233921327142, 8.2163786581536, 3.9577914309501, 47.000004798209, 121.99997519985, -7562890.398902942,  12102773.52841517,  15304264.75065134,  -7562713.88846586,  12102883.82606108,  15304264.75065134, 0.00083561482644808, 289.83131831139, 0, 31.752744246497915, 289.83131831139326, 0, 0.0026999999999999997, 0
