Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft, elevator-cmd-norm, aileron-cmd-norm, rudder-cmd-norm
0, 1.221873670429892e-009, 1.148029307702194e-009, 2.787566521423335e-010, 6.109376037689656e-008, 5.740140125856161e-008, 1.393775973201071e-008, -0.001441167191727518, 0.002061862964735212, -0.003335874854842239, 0, 0, 0, 1040.83997814,                  0,                  0,                  0,                  0,                  0,                  0, -882.4505399524438, -551.9317742554968, -0.4703116878472978,                  0,                  0,                  0, 3280.839910347, 3280.8399103396, -34.45800000000738,  22.73900000004325,  176.2299999999976, 0, 0, 46.99999999997, 122, -7563818.422615062,  12104600.51015083,  15306451.04069248, -7563800.768979228,  12104611.54138471,  15306451.04069248, 8.3561482644808e-005, 3280.8399103396, 0, 0, 3280.8399103470147, 0, 0, 0
0.02, 2.443747439087364e-009, 2.296057652929405e-009, 5.575139103449524e-010, 6.109378928831488e-008, 5.740134779503477e-008, 1.3937755675533e-008, -0.001441165969851443, 0.002061864112761633, -0.003335874576087166, 0.0004433908918, 2719.534463, 0.641067789838, 1040.84057199, -0.2458134170677879, -0.3348767314557026, 0.4882635045621991, -0.2458134170677879, -0.3348767314557026, 0.4882635045621991, -882.2188857344448, -552.3024978978058, -0.9406233756944977, -0.002151069913395615, 6.353353104726622e-007, 0.6410641809262304, 3280.8335204124, 3280.8335204124, -34.45799999998452,  22.73900000019579,  176.2299999999807, 0, 0, 46.99999999985, 122,   -7563836.0739424,  12104589.47522258,  15306451.03598936,  -7563800.76668683,  12104611.53771609,  15306451.03598936, 0.00016712296528962, 3280.8335204124, 0, 0, 3280.8335204124451, -0.00014028258399999998, 0.000148192416, 0
0.04, 6.547077014326086e-005, 0.01103182047614171, 2.572977616904546e-006, 0.002182726169133567, 0.3677272893045051, 8.556542234105633e-005, -0.001375697643451778, 0.01309368229284249, -0.003333302155987814, 0.001773563906, 5439.069776, 1.28213557968, 1040.84159698, -0.4916267570789561, -0.6697545266348621, 0.9765263183597137, -0.4916267570789561, -0.6697545266348621, 0.9765263183597137, -881.9872692703897, -552.6732273781851, -1.410881632438803, -0.004302139834623797, 2.541341359241223e-006,  1.282128361850392, 3280.814309191, 3280.814309191, -34.45799999994897,  22.73900000048795,  176.2299999999516, 116.72271559528, -31.491642198384, 46.999999999612, 122, -7563853.720636657,  12104578.43287986,  15306451.02188001, -7563800.759777484,  12104611.52665871,  15306451.02188001, 0.00025068444793442, 3280.814309191, 0, 0, 3280.8143091909587, -0.00028056516799999996, 0.000296384832, 0
0.06, 0.1818725266253953, -0.1726706676614861, 0.03500036418369511,  6.060963511932099, -6.000847011499135,  1.166584941049631, 0.1804313774834299, -0.170608805957163, 0.03166448065489248, 0.003990315959, 8158.398801, 1.92315394005, 1040.84276602, -0.7374421803497804, -1.004633391645557,  1.464722450216001, -0.7374421803497804, -1.004633391645557,  1.464722450216001, -881.7557177767285, -553.0433810855863, -1.880529215877893, -0.006437077575988215, 3.972546341868277e-005,  1.923143166711768, 3280.7822771817, 3280.7822771817,  -34.4580764902371,  22.73927293037303,  176.2297970329256, 116.72383247554, -31.492600299128, 46.999999999258, 122, -7563871.362698207,   12104567.3831226,  15306450.99836496, -7563800.748251595,  12104611.50821249,  15306450.99836496, 0.00033424593057923, 3280.7822771817, 0, 0, 3280.7822771817446, -0.00042084775199999999, 0.00044457724799999997, 0
0.08, 0.5201768083516722, -0.5133426518124389, 0.09990246576367934,  13.29711892869027, -13.35603081485836,   2.55224507877853, 0.5187353889686873, -0.5112810813309329, 0.09656651900651508, 0.007089276079, 10874.3264, 2.56336908965, 1040.84372723, -0.9830049668463636, -1.338879797483829,  1.952424957020654, -0.9830049668463636, -1.338879797483829,  1.952424957020654, -881.5242748329499, -553.4122335767975, -2.348856312881698, -0.008331823916715164, 0.0001121916568989079,  2.563355546520092, 3280.7374329045, 3280.7374329045, -34.45100380734298,  22.73550459985982,  176.2339810575978, 116.72429482135, -31.487499737583, 46.999999998788, 122, -7563889.000128077,  12104556.32595652,  15306450.96545085,  -7563800.73211022,  12104611.48238313,  15306450.96545085, 0.00041780741322404, 3280.7374329045, 0, 0, 3280.7374329045415, -0.00056113033599999992, 0.00059276966399999999, 0
0.1,  1.074911429746221, -1.085622772412055, 0.2059865645799625,  22.92352463344759,  -23.5280448170919,  4.386736417507652,  1.073469309453325, -1.083561938038611, 0.2026504659302596, 0.01106052701, 13582.80652, 3.20182666584, 1040.84432446, -1.227768811178033, -1.671447335270781,   2.43937318789474, -1.227768811178033, -1.671447335270781,   2.43937318789474, -881.2930279413602, -553.7793608060657, -2.815353400164078, -0.009953214192923832, -8.629905074442057e-005,  3.201811194337474, 3280.6798019707, 3280.6798019707, -34.43306286536065,  22.72572513623347,  176.2447325331622, 116.71671733712, -31.468471673377, 46.999999998205, 121.99999999995, -7563906.632928004,  12104545.26140037,    15306450.923157, -7563800.711355131,  12104611.44918936,    15306450.923157, 0.00050136889586885, 3280.6798019707, 0, 0, 3280.6798019707203, -0.0007014129199999999, 0.00074096207999999996, 0
0.12,  1.877681752003111, -1.939415641275282, 0.3589625627835137,  34.40022960388271, -36.30249251111859,  6.560952388289249,  1.876238220472061, -1.937356251264217, 0.3556261825660201, 0.01589143545, 16281.0873, 3.8378773953, 1040.84430461, -1.471291667509903, -2.001549742560405,  2.925474723617546, -1.471291667509903, -2.001549742560405,  2.925474723617546, -881.0620436353197, -554.1441934392395, -3.279417054084346, -0.01103732939754964, -0.0004331125811714021,  3.837861499732124, 3280.6094260216, 3280.6094260216, -34.39773674507579,  22.70602011395664,  176.2661757273664, 116.69892404844, -31.43461402342, 46.999999997513, 121.99999999981, -7563924.261101032,  12104534.18948443,   15306450.8715149, -7563800.685989404,  12104611.40866143,   15306450.8715149, 0.00058493037851366, 3280.6094260216, 0, 0, 3280.6094260215759, -0.00084169550399999999, 0.00088915449599999993, 0
0.14,  2.947548283608441, -3.118976446388731, 0.5620853624183638,  47.12914646982686, -51.41959195451894,    8.9563956968176,  2.946102308893283, -3.116919491189533, 0.5587485381967258, 0.02156444184, 18965.80325, 4.4707273634, 1040.84341806, -1.712844312386862, -2.328009354057408,  3.410856192627007, -1.712844312386862, -2.328009354057408,  3.410856192627007, -880.8313901114526, -554.5061695999067, -3.740452462376709, -0.01136201428092765, -0.0009485394600246,  4.470712824901773, 3280.5263611488, 3280.5263611451, -34.33798050591716,  22.67187189124382,  176.3029241314445, 116.66462692968, -31.380743235983, 46.999999996719, 121.99999999951, -7563941.884651748,  12104523.11024889,   15306450.8105672, -7563800.656017656,  12104611.36083953,   15306450.8105672, 0.00066849186115846, 3280.5263611451, 0, 0, 3280.5263611488044, -0.00098197808799999997, 0.001037346912, 0
0.16,  4.290023248725117, -4.661662633468641, 0.8160336812793072,  60.45938310232636, -68.56282205870666,  11.44728334763983,  4.288573429829862, -4.659609399528881, 0.8126962333000757, 0.02805782515, 21633.63378, 5.09959325487, 1040.84142072, -1.951491299611537,  -2.64945261120453,  3.895886796815044, -1.951491299611537,  -2.64945261120453,  3.895886796815044, -880.6011380355071, -554.8647372121087, -4.197876776590093, -0.01067560411193802, -0.001636999924714999,  5.099581817834077, 3280.4306792319, 3280.4306792319, -34.24632163377669,  22.61806839391891,  176.3600880097672, 116.60677840741, -31.301531257606, 46.99999999583, 121.99999999895, -7563959.503586085,  12104512.02374526,   15306450.7403685, -7563800.621445851,  12104611.30577513,   15306450.7403685, 0.00075205334380327, 3280.4306792319, 0, 0, 3280.4306792318821, -0.0011222606719999998, 0.001185539328, 0
0.18,  5.897483318897697, -6.596819014591328,  1.119077138676403,  73.73621859869775, -87.35958807444048,  13.91087742224166,  5.896027844851748, -6.594771082984553,  1.115738894393844, 0.03534588094, 24281.31872, 5.72370601755, 1040.83807722,  -2.18605419476948, -2.964307243661001,   4.38119392381831,  -2.18605419476948, -2.964307243661001,   4.38119392381831, -880.3713622201392, -555.2193572152958, -4.651122939629913, -0.008713531490550208, -0.00251276680136403,  5.723698833426226, 3280.3224677071, 3280.3224677071, -34.11522461527881,  22.53877306688727,  176.4430987562658, 116.51750444419, -31.191491574407, 46.999999994857, 121.99999999803, -7563977.117911366,  12104500.93003619,  15306450.66098521, -7563800.582281346,  12104611.24353088,  15306450.66098521, 0.00083561482644808, 3280.3224677071, 0, 0, 3280.3224677070975, -0.0012625432559999997, 0.0013337317439999997, 0
