Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft, elevator-cmd-norm, aileron-cmd-norm, rudder-cmd-norm
15.51, 0.01496550517756603, -0.02272343266438704,  0.343866297348498, 0.003963374337394734, -0.03928655009244227, -0.005757701864190007, 0.01756580921993979, -0.02320960256847797, 0.3406323583939526, 0.739243233, 113788.5533, 25.186114298, 1042.66216682,  11.44970786487664, -0.01439426451146741,  22.43310803362093,  11.44970786487664, -0.01439426451146741,  22.43310803362093, -871.1596509114917, -572.8180143485597, -10.23617016929612,  9.805296843013453,  1.662095011849589,  23.13944569924286, 679.86183913052, 679.86183913052, 0.03530000068997343, -3.781867850409943,  9.783305300305065, 62.960538558424, -0.032745450165101, 47.000679666497, 122.00007431272, -7576472.749216468,  12094376.62678571,  15304718.10182532, -7562780.255638221,  12102943.44839672,  15304718.10182532, 0.06484371053237, 679.86183913052, 0, 11.336082709554843, 679.86183913052082, -0.13962633999999999, 0, 0
15.52, 0.01500497628141198, -0.02308767638455405, 0.3438095400978607, 0.003949630282494628, -0.03738939905572184, -0.005703654397344648, 0.01760523820943793, -0.02357401079235441, 0.3405755920154702, 0.7392395284, 113788.5135, 25.1859655813, 1042.66272399,  11.44960431031222, -0.01440386500144331,  22.43299391359739,  11.44960431031222, -0.01440386500144331,  22.43299391359739, -871.1598489884863, -572.8187248278706, -10.23630779494357,  9.805006992641333,  1.662673042963913,  23.13936512374568, 679.63045066595, 679.63045066595, 0.03522257313702763, -3.782098843597386,  9.786751087801692, 62.960630364588, -0.032767483763246, 47.00067993495, 122.00007437944, -7576481.460811981,  12094370.89860912,  15304717.99946431, -7562780.148107551,  12102943.24495249,  15304717.99946431, 0.064885491273693, 679.63045066595, 0, 11.336018713657719, 679.63045066595078, -0.13962633999999999, 0, 0
15.53, 0.01504430973429097, -0.02343351860435764, 0.3437533140115534, 0.003935860399858306, -0.03553024829464502, -0.00565023818014256, 0.01764452934256548, -0.023920017509962, 0.3405193566442196, 0.7392359361, 113788.4823, 25.1858187771, 1042.66328118,  11.44950359823857, -0.01441342539316559,  22.43288048997578,  11.44950359823857, -0.01441342539316559,  22.43288048997578, -871.1600460036123, -572.8194369536751, -10.23644562830357,  9.804718486055068,  1.663251057183667,  23.13928604434908, 679.39906300604, 679.39906300604, 0.03514556304712904,  -3.78233338034717,  9.790196308250968, 62.960717132411, -0.032789423911252, 47.000680203395, 122.00007444618,  -7576490.17240948,  12094365.17042542,  15304717.89710192, -7562780.040583194,  12102943.04150744,  15304717.89710192, 0.064927272015015, 679.39906300604, 0, 11.335957531314353, 679.39906300604343, -0.13962633999999999, 0, 0
15.54, 0.01508350523412987, -0.02376133393549659,  0.343697612876095, 0.003922062433798835, -0.03370873841551308, -0.005597446060310248, 0.01768368232748593, -0.02424799733315071, 0.3404636460749813, 0.7392324543, 113788.4596, 25.1856738556, 1042.6638384,  11.44940567387076, -0.01442294569302494,  22.43276775736402,  11.44940567387076, -0.01442294569302494,  22.43276775736402, -871.1602419686304, -572.8201507171324, -10.23658362657476,  9.804431341920868,  1.663829059710942,  23.13920842045397, 679.1676761359, 679.16767613217, 0.03506896848196271, -3.782571278565156,  9.793640967077778, 62.960798967218, -0.032811270655741, 47.000680471832, 122.00007451294, -7576498.884008955,  12094359.44223461,  15304717.79473815,  -7562779.93306514,  12102942.83806156,  15304717.79473815, 0.064969052756338, 679.16767613217, 0, 11.335899108263833, 679.16767613589764, -0.13962633999999999, 0, 0
15.55, 0.01512256245873948, -0.02407149333762123, 0.3436424305490704, 0.003908234277159937, -0.03192450615036591, -0.005545270927293905, 0.01772269685203691, -0.02455832122171967, 0.3404084541734325, 0.7392290812, 113788.4453, 25.1855307874, 1042.66439564,  11.44931048290287, -0.01443242590308791,  22.43265571026635,  11.44931048290287, -0.01443242590308791,  22.43265571026635, -871.1604368953261, -572.8208661090222, -10.23672174806385,  9.804145577898645,  1.664407055566626,  23.13913221203862, 678.93629004434, 678.93629004806, 0.03499278751524762, -3.782812359885059,  9.797085069641323, 62.960875973261, -0.03283302403348, 47.000680740261, 122.00007457973, -7576507.595610395,  12094353.71403667,  15304717.69237301, -7562779.825553375,  12102942.63461484,  15304717.69237301, 0.06501083349766, 678.93629004806, 0, 11.335843390852277, 678.93629004433751, -0.13962633999999999, 0, 0
15.56, 0.01516148106657443, -0.02436436408442065, 0.3435877609585891, 0.00389437392313788, -0.03017718467897953, -0.00549370572046272, 0.01776157258449202, -0.02485135644950438, 0.3403537748756065, 0.7392258151, 113788.4392, 25.185389543, 1042.66495292,  11.44921797151418, -0.0144418660219221,  22.43254434308786,  11.44921797151418, -0.0144418660219221,  22.43254434308786, -871.1606307955049, -572.8215831197591, -10.23685995217063,  9.803861210662646,  1.664985049593128,  23.13905737965711, 678.70490470901, 678.70490470901, 0.03491701823232054, -3.783056449631766,  9.800528621235834, 62.960948253711, -0.032854684073246, 47.000681008683, 122.00007464654,  -7576516.30721379,  12094347.98583159,  15304717.59000648, -7562779.718047892,  12102942.43116725,  15304717.59000648, 0.065052614238982, 678.70490470901, 0, 11.33579032572788, 678.70490470901132, -0.13962633999999999, 0, 0
15.57, 0.01520026069930961, -0.02464030973080763, 0.3435335981030197, 0.00388047957028274, -0.02846640380934367, -0.005442743413381802, 0.01780030917613946, -0.02512746657156166, 0.3402996021876303, 0.7392226543, 113788.4412, 25.185250093, 1042.66551023,  11.44912808637558, -0.01445126604386959,  22.43243365013924,  11.44912808637558, -0.01445126604386959,  22.43243365013924, -871.1608236809873, -572.8223017394056, -10.23699819937299,  9.803578255922105,  1.665563046458738,  23.13898388443791, 678.47352012247, 678.47352012247, 0.03484165872957117, -3.783303376784287,  9.803971627091425, 62.961015910652, -0.032876250794164, 47.000681277096, 122.00007471337, -7576525.018819128,  12094342.25761934,  15304717.48763857,  -7562779.61054868,  12102942.22771877,  15304717.48763857, 0.065094394980305, 678.47352012247, 0, 11.335739860207168, 678.47352012246847, -0.13962633999999999, 0, 0
15.58, 0.01523890098086657, -0.02489969008278798, 0.3434799360501764, 0.003866549420845406, -0.02679179021683586, -0.005392377045191604, 0.0178389062603105, -0.02538701139403897, 0.3402459301849109, 0.739219597, 113788.4512, 25.1851124082, 1042.66606758,  11.44904077465543, -0.01446062596015008,  22.43232362564154,  11.44904077465543, -0.01446062596015008,  22.43232362564154,  -871.161015563605, -572.8230219576853,  -10.2371364512119,  9.803296728441847,  1.666141050660023,  23.13891168808246, 678.24213626608, 678.24213626236, 0.03476670711410806, -3.783552973938374,  9.807414092374758, 62.961079045069, -0.032897724208203, 47.000681545502, 122.00007478023, -7576533.730426401,  12094336.52939992,  15304717.38526928, -7562779.503055727,   12102942.0242694,  15304717.38526928, 0.065136175721627, 678.24213626236, 0, 11.335691941970026, 678.24213626608253, -0.13962633999999999, 0, 0
15.59, 0.01527740152040613, -0.02514286116892791, 0.3434267689371424, 0.003852581877950512, -0.02515296763045079, -0.005342599688470787, 0.01787736345537416, -0.02563034694564183, 0.3401927530119622, 0.7392166416, 113788.469, 25.1849764597, 1042.66662498,  11.44895598402523, -0.01446994575923477,  22.43221426373083,  11.44895598402523, -0.01446994575923477,  22.43221426373083, -871.1612064551963, -572.8237437639967, -10.23727467027648,  9.803016642062651,  1.666719066525021,  23.13884075286349, 678.0107531324, 678.0107531324, 0.03469216150324208,  -3.78380507726896,  9.810856022189888, 62.961137756845, -0.032919104321019, 47.000681813901, 122.00007484711, -7576542.442035597,   12094330.8011733,  15304717.28289861, -7562779.395569026,  12102941.82081912,  15304717.28289861, 0.06517795646295, 678.0107531324, 0, 11.335646519242896, 678.0107531324029, -0.13962633999999999, 0, 0
15.6, 0.0153157619139795, -0.02537017521511276, 0.3433740909698205, 0.003838575521925108, -0.02354955711428045, -0.005293404456864184, 0.01791568036639054, -0.02585782545239254, 0.3401400648819563, 0.7392137864, 113788.4945, 25.1848422186, 1042.66718242,  11.44887366266503, -0.01447922542566982,  22.43210555846249,  11.44887366266503, -0.01447922542566982,  22.43210555846249, -871.1613963676016, -572.8244671474249,  -10.2374128201891,  9.802738009721253,  1.667297098217893,  23.13877104162307, 677.77937070653, 677.77937070653, 0.03461802002411545, -3.784059526492144,  9.814297421578964, 62.961192144755, -0.032940391129265, 47.000682082292, 122.00007491401, -7576551.153646707,  12094325.07293947,  15304717.18052655, -7562779.288088563,  12102941.61736791,  15304717.18052655, 0.065219737204272, 677.77937070653, 0, 11.335603540676864, 677.77937070652843, -0.13962633999999999, 0, 0
15.61, 0.01535398174233122, -0.02558198061984047, 0.3433218964219684, 0.003824528845850665, -0.02198117719706321, -0.005244784541858926, 0.01795385658291587, -0.02606979531292365, 0.3400878600757608, 0.7392110297, 113788.5277, 25.1847096562, 1042.66773992,  11.44879375926784, -0.01448846494223033,  22.43199750381561,  11.44879375926784, -0.01448846494223033,  22.43199750381561, -871.1615853126597,  -572.825192096755, -10.23755086559044,  9.802460843470003,  1.667875149740152,  23.13870251777042, 677.54798897356, 677.54798897356, 0.0345442808132839,  -3.78431616482713,  9.817738295523029, 62.961242306457, -0.032961584625486, 47.000682350675, 122.00007498093, -7576559.865259721,  12094319.34469841,  15304717.07815311, -7562779.180614332,  12102941.41391575,  15304717.07815311, 0.065261517945594, 677.54798897356, 0, 11.335562955530829, 677.54798897355795, -0.13962633999999999, 0, 0
15.62, 0.01539206057639629, -0.02577862193315052, 0.3432701796353784, 0.003810440680339497, -0.02044744415763475, -0.005196733148813121, 0.01799189168450179, -0.02626660107740692, 0.3400361329421202, 0.7392083698, 113788.5682, 25.184578744, 1042.66829747,  11.44871622304484, -0.01449766428855104,  22.43189009369743,  11.44871622304484, -0.01449766428855104,  22.43189009369743, -871.1617733022034, -572.8259186004842, -10.23768877212469,  9.802185154496815,  1.668453224935491,  23.13863514528006, 677.31660792604, 677.31660792604, 0.03447094201634158, -3.784574838957783,  9.821178648942647, 62.96128833849, -0.032982684794989, 47.000682619051, 122.00007504788,  -7576568.57687463,  12094313.61645012,   15304716.9757783, -7562779.073146321,  12102941.21046264,   15304716.9757783, 0.065303298686917, 677.31660792604, 0, 11.335524713671637, 677.31660792604089, -0.13962633999999999, 0, 0
15.63, 0.01542999797468068, -0.02596043983604867, 0.3432189350187899, 0.003796309794052882, -0.01894797215320473, -0.005149243560084789, 0.01802978523807805, -0.02644858342697809, 0.3399848778965702, 0.7392058051, 113788.6161, 25.1844494536, 1042.66885508,  11.44864100372932, -0.01450682344214616,  22.43178332194738,  11.44864100372932, -0.01450682344214616,  22.43178332194738, -871.1619603480561, -572.8266466468335, -10.23782650642465,  9.801910953144327,  1.669031327492133,  23.13856888868919, 677.08522754908, 677.08522754908, 0.03439800178750181, -3.784835398994053,  9.824618486698844, 62.96133033627, -0.033003691618157, 47.000682887419, 122.00007511486, -7576577.288491422,  12094307.88819457,   15304716.8734021, -7562778.965684522,  12102941.00700855,   15304716.8734021, 0.065345079428239, 677.08522754908, 0, 11.335488765208062, 677.08522754907608, -0.13962633999999999, 0, 0
15.64, 0.01546779348617408, -0.02612777112272874, 0.3431681570477101, 0.003782135129332807, -0.0174823734485588, -0.005102309095534159, 0.01806753680086748, -0.02661607915595866, 0.3399340894212602, 0.7392033338, 113788.6711, 25.1843217569, 1042.66941275,  11.44856805158097, -0.01451594237863207,  22.43167718234144,  11.44856805158097, -0.01451594237863207,  22.43167718234144, -871.1621464620274, -572.8273762237603, -10.23796403609707,  9.801638248929429,  1.669609460945935,  23.13850371309558, 676.85384783149, 676.85384783149, 0.03432545828930418, -3.785097698433148,  9.828057813593635, 62.961368394083, -0.033024605070945, 47.000683155779, 122.00007518185, -7576586.000110091,  12094302.15993174,  15304716.77102452, -7562778.858228924,  12102940.80355346,  15304716.77102452, 0.065386860169562, 676.85384783149, 0, 11.335455060918065, 676.85384783148766, -0.13962633999999999, 0, 0
15.65, 0.01550544665134234, -0.026280948684676, 0.3431178402638757, 0.003767915752719557, -0.01605025861789063, -0.005055923123280772, 0.01810514592138053, -0.0267694211559593,  0.339883762064417, 0.7392009544, 113788.7333, 25.1841956259, 1042.66997048,  11.44849731738894, -0.01452502107139009,  22.43157166859557,  11.44849731738894, -0.01452502107139009,  22.43157166859557, -871.1623316559097, -572.8281073189693, -10.23810132970782,   9.80136705056149,  1.670187628683942,  23.13843958415428, 676.62246876583, 676.62246876583, 0.03425330969219786, -3.785361594120684,  9.831496634370859, 62.961402605083, -0.033045425124105, 47.000683424133, 122.00007524887, -7576594.711730625,  12094296.43166162,  15304716.66864557, -7562778.750779518,  12102940.60009737,  15304716.66864557, 0.065428640910884, 676.62246876583, 0, 11.335423552248898, 676.62246876582503, -0.13962633999999999, 0, 0
