Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft, elevator-cmd-norm, aileron-cmd-norm, rudder-cmd-norm
0.32, -3.920359793396596, -88.21128574229806, -0.803461511357358, -20.98770328483954, -622.0505493393828, -4.522508816350531, -3.922299427204105, -88.21187624701389, -0.8071146508739717, 0.1057296188, 41995.7521, 9.89919002632, 1040.91820497, -2.822340972976038, 0.9253502988763283,  9.443097025543505, -2.822340972976038, 0.9253502988763283,  9.443097025543505, -878.9278945710299, -557.6176607948669, -7.681792959654912, 0.2354023849309401, -0.0219682775704646,  9.896366317449443, 3279.2245940007, 3279.2245940007,  5.580427990132248,   15.1968680474832,  175.3204718947404, 106.64028728084, 5.3636898351719, 46.999999982823, 122.00000000612, -7564100.298515468,  12104423.07575209,  15306449.85505337, -7563800.188917402,  12104610.61021521,  15306449.85505337, 0.0014205452049617, 3279.2245940007, 0, 0, 3279.2245940007269, 0.0030819442559999999, 0.0017475632640000002, 0
0.34, -4.317732705649192, -101.6404725330983, -0.8969500308447883, -20.25484122627184, -654.9897026807273, -4.564564264060788, -4.319791789011604, -101.6410584130276, -0.9005379583621221, 0.1180584502, 44376.8385, 10.4604078473, 1040.92911358,  -2.69536332928989, 0.9608804836296205,  10.06140435285295,  -2.69536332928989, 0.9608804836296205,  10.06140435285295, -878.7345724458914, -557.9368699977958, -8.088249795112333, 0.2941046943029946, -0.02654462381656675,  10.45623881441337, 3279.0210211836, 3279.0210211836,  5.447329275546493,  13.31435131686972,  175.1153517831781, 104.99690854615, 5.2705513779222, 46.999999980352, 122.00000000802, -7564117.879051997,   12104411.9266529,  15306449.70555392, -7563800.116096043,  12104610.49278483,  15306449.70555392, 0.0015041066876065, 3279.0210211836, 0, 0, 3279.0210211835802, 0.0032745657720000001, 0.0018567859680000002, 0
0.36,  -4.68852490014676, -115.4059356890333, -0.9902159826035237, -19.12534616610409, -677.1786477790209, -4.566594342157728,   -4.6907180184396, -115.4065166751902, -0.9937243997243304, 0.1308182142, 46713.53835, 11.0111547054, 1040.94076998, -2.482957766797743, 0.9918313203748221,  10.68160658828495, -2.482957766797743, 0.9918313203748221,  10.68160658828495, -878.5460098930265, -558.2495509698176, -8.487281240686563, 0.3586305588761249, -0.03134587700790625,   11.0052682613785, 3278.8063292727, 3278.8063292727,   5.30884888582051,  11.15842021758465,  174.8882718002419, 103.08610809532, 5.1679299510022, 46.999999977603, 122.00000001031, -7564135.455676667,   12104400.7711076,  15306449.54785349, -7563800.039379434,  12104610.36893376,  15306449.54785349, 0.0015876681702514, 3278.8063292727, 0, 0, 3278.8063292726874, 0.0034671872880000002, 0.0019660086720000003, 0
0.38, -5.026433542723613, -129.2448040167167, -1.082463911412105, -17.65304079287969, -687.0218096211419,  -4.53219271965843, -5.028774205554964, -129.2453799353843, -1.085876523117647, 0.1439604458, 49003.95473, 11.5509832253, 1040.95315279, -2.175392891498611,  1.018072002152222,  11.29851355875799, -2.175392891498611,  1.018072002152222,  11.29851355875799, -878.3624043460507, -558.5553884542989, -8.878680297867291, 0.4279612220130675, -0.03622188975533858,  11.54299573934525, 3278.5807323121, 3278.5807323121,  5.168575269125904,  8.724534377343666,  174.6405705131417, 100.8982500425, 5.0564540059364, 46.999999974536, 122.00000001305, -7564153.028482491,  12104389.60924339,  15306449.38209818, -7563799.958860613,   12104610.2387892,  15306449.38209818, 0.0016712296528962, 3278.5807323121, 0, 0, 3278.5807323120534, 0.0036598088040000003, 0.0020752313760000005, 0
0.4, -5.326476100398415, -142.8702075158282, -1.172889415795024, -15.89982067691129, -683.1873650613264,   -4.4630056337868, -5.328976079231476, -142.8707783018268, -1.176187993159982, 0.157436497, 51246.37786, 12.0794901818, 1040.9662335, -1.764028762027823,  1.039562895646323,  11.90468792391339, -1.764028762027823,  1.039562895646323,  11.90468792391339, -878.1839303755379, -558.8540901317978, -9.262271152998022, 0.5007594007500933, -0.04099341160522863,  12.06903652392355, 3278.3444528766, 3278.3444528766,  5.030410714002501,  6.013697751018717,  174.3737970776479, 98.428717616708, 4.936991151357, 46.999999971101, 122.00000001628, -7564170.597566634,  12104378.44119399,  15306449.20843856, -7563799.874636767,  12104610.10248485,  15306449.20843856, 0.001754791135541, 3278.3444528766, 0, 0, 3278.3444528765976, 0.0038524303200000005, 0.0021844540800000003, 0
0.42, -5.585063660883267,  -155.978934933303, -1.260653232430016,  -13.9327303660881, -664.6866615882901, -4.358877103632715, -5.587732311193657, -155.9795006396182, -1.263817815394677, 0.1711979023, 53439.28708, 12.5963169711, 1040.97997647,  -1.24196461795246,  1.056364750498417,  12.49034901990697,  -1.24196461795246,  1.056364750498417,  12.49034901990697, -878.0107372553129, -559.1453902641689,  -9.63790501733274, 0.5753898936402223, -0.04545561934473597,  12.58308632627143, 3278.0977212042, 3278.0977212042,  4.898414549977455,  3.032889549806875,  174.0895420587079, 95.678479622707, 4.8106452958008, 46.999999967241, 122.00000002004, -7564188.163029981,  12104367.26709921,  15306449.02702905, -7563799.786808805,  12104609.96016049,  15306449.02702905, 0.0018383526181858, 3278.0977212042, 0, 0, 3278.0977212041616, 0.004045051836000001, 0.0022936767840000005, 0
0.44, -5.800028881515411,  -168.260556375862, -1.344871977220573, -11.82146234595978, -630.9495263307643,  -4.21838880271052, -5.802872494474561, -168.2611171787935, -1.347881241061622, 0.1851967206, 55581.35065, 13.1011495553, 1040.99433909, -0.6047389318540706,  1.068644854721827,   13.0434814627894, -0.6047389318540706,  1.068644854721827,   13.0434814627894, -877.8429466420616, -559.4290535174547, -10.00545519853336, 0.6499575795610155, -0.0493832551519291,  13.08492400093467, 3277.8407743052, 3277.8407743014,  4.776661355594216, -0.204673724419157,  173.7892734487652, 92.65452087485, 4.6787452623221, 46.999999962895, 122.00000002439, -7564205.724976657,   12104356.0871044,  15306448.83802729, -7563799.695480875,  12104609.81196149,  15306448.83802729, 0.0019219141008306, 3277.8407743014, 0, 0, 3277.8407743051648, 0.0042376733520000012, 0.0024028994880000007, 0
0.46, -5.970613793175041, -179.4077586561139, -1.424628823687657, -9.636174756881641, -581.8897939359113, -4.039673464668089, -5.973635030864157, -179.4083148552434, -1.427460619727051, 0.1993858468, 57671.42325, 13.5937178847, 1041.00927226, 0.1489733277842031,  1.076678833158556,  13.55019319298627, 0.1489733277842031,  1.076678833158556,  13.55019319298627, -877.6806504955184, -559.7048788024981, -10.36481164949922, 0.7223628985789011, -0.0525373284887114,  13.57440965940273, 3277.5738550872, 3277.5738550872,  4.669127917243932, -3.679473999808029,  173.4741925500078, 89.370104990945, 4.5428215724267, 46.999999957993, 122.00000002936, -7564223.283513496,  12104344.90135996,  15306448.64159369, -7563799.600759828,  12104609.65803822,  15306448.64159369, 0.0020054755834754, 3277.5738550872, 0, 0.14192319500115114, 3277.5738550871611, 0.0044302948680000013, 0.0025121221920000008, 0
0.48,  -6.10020232834247,  -189.241660259698, -1.499944253185706, -7.538247389464955, -521.7598197402598, -3.850631445207415, -6.103399801026661, -189.2422122722414, -1.502576315882587, 0.2137192891, 59708.54151, 14.07379483, 1041.02482099,  1.016742377166938,  1.080846774567421,  13.99534587302484,  1.016742377166938,  1.080846774567421,  13.99534587302484, -877.5243822461371, -559.9721377702796,  -10.7164083844205, 0.7903737371864352, -0.05467318691874012,  14.05147754207405, 3277.2972114794, 3277.2972114831,  4.579616649662123, -7.365847577145249,  173.1451195965601, 85.844841251908, 4.404568682649, 46.99999995246, 122.00000003501, -7564240.838749467,  12104333.71002064,  15306448.43789102, -7563799.502754655,  12104609.49854541,  15306448.43789102, 0.0020890370661202, 3277.2972114831, 0, 0.96862913233384351, 3277.2972114793956, 0.0046229163840000014, 0.002621344896000001, 0
0.5, -6.202196802863107, -197.9589469853626,  -1.57389748434344, -5.915002503760944, -464.4960110981011, -3.758131089289852, -6.205564988221481,  -197.959495333061, -1.576308074654499, 0.228149276, 61691.49381, 14.5410947829, 1041.04153771,  1.992816581216419,  1.081611197885018,   14.3632251522542,  1.992816581216419,  1.081611197885018,   14.3632251522542, -877.3770377659026, -560.2272913407737, -11.06340214191178, 0.8516653712298514, -0.05556062460815836,  14.51602619853484, 3277.0110966675, 3277.0110966675,  4.511692352047589, -11.23578409525129,    172.80210990897, 82.100961244819, 4.2657755163124, 46.999999946194, 122.00000004136, -7564258.390799795,  12104322.51325047,  15306448.22707882, -7563799.401580598,   12104609.3336471,  15306448.22707882, 0.002172598548765, 3277.0110966675, 0, 1.8985224703887567, 3277.0110966674984, 0.0048155379000000007, 0.0027305676000000008, 0
