1.37,0.033148,-0.1487,0.0097902
1.38,0.033243,-0.15053,0.0099395
1.39,0.03334,-0.15235,0.010089
1.4,0.033437,-0.15418,0.010239
1.41,0.033534,-0.15601,0.010389
1.42,0.033633,-0.15784,0.010539
1.43,0.033732,-0.15967,0.010688
1.44,0.033832,-0.1615,0.010837
1.45,0.033933,-0.16333,0.010986
1.46,0.034034,-0.16516,0.011134
1.47,0.034136,-0.167,0.011281
1.48,0.034238,-0.16883,0.011427
1.49,0.034342,-0.17066,0.011572
1.5,0.034446,-0.1725,0.011716
1.51,0.034552,-0.17433,0.011859
1.52,0.03466,-0.17616,0.012001
1.53,0.034769,-0.178,0.012142
1.54,0.03488,-0.17983,0.012281
1.55,0.034992,-0.18166,0.012419
1.56,0.035106,-0.18349,0.012555
1.57,0.035222,-0.18532,0.012691
1.58,0.03534,-0.18715,0.012824
1.59,0.035459,-0.18898,0.012957
1.6,0.03558,-0.19081,0.013087
1.61,0.035702,-0.19264,0.013217
1.62,0.035826,-0.19446,0.013345
1.63,0.035952,-0.19629,0.013471
1.64,0.036079,-0.19811,0.013596
1.65,0.036207,-0.19993,0.013719
1.66,0.036337,-0.20175,0.013841
1.67,0.036468,-0.20357,0.013962
1.68,0.0366,-0.20539,0.014082
1.69,0.036733,-0.2072,0.0142
1.7,0.036868,-0.20902,0.014317
1.71,0.037003,-0.21083,0.014433
1.72,0.03714,-0.21264,0.014548
1.73,0.037277,-0.21444,0.014662
1.74,0.037416,-0.21625,0.014775
1.75,0.037555,-0.21805,0.014888
1.76,0.037695,-0.21985,0.015
1.77,0.037836,-0.22165,0.015111
1.78,0.037977,-0.22344,0.015222
1.79,0.038119,-0.22523,0.015333
1.8,0.038262,-0.22702,0.015443
1.81,0.038405,-0.2288,0.015553
1.82,0.038549,-0.23059,0.015663
1.83,0.038693,-0.23237,0.015774
1.84,0.038838,-0.23414,0.015884
1.85,0.038984,-0.23591,0.015995
1.86,0.03913,-0.23768,0.016106
1.87,0.039276,-0.23945,0.016218
1.88,0.039423,-0.24121,0.01633
1.89,0.03957,-0.24297,0.016443
1.9,0.039718,-0.24472,0.016557
1.91,0.039866,-0.24648,0.016672
1.92,0.040014,-0.24822,0.016787
1.93,0.040163,-0.24997,0.016904
1.94,0.040312,-0.2517,0.017022
1.95,0.040462,-0.25344,0.017141
1.96,0.040613,-0.25517,0.017261
1.97,0.040763,-0.2569,0.017382
1.98,0.040915,-0.25862,0.017505
1.99,0.041066,-0.26034,0.017629
2,0.041219,-0.26205,0.017755
2.01,0.041371,-0.26376,0.017882
2.02,0.041525,-0.26546,0.01801
2.03,0.041679,-0.26716,0.018141
2.04,0.041834,-0.26886,0.018272
2.05,0.041989,-0.27055,0.018406
2.06,0.042145,-0.27223,0.01854
2.07,0.042302,-0.27391,0.018677
2.08,0.042459,-0.27559,0.018815
2.09,0.042617,-0.27725,0.018955
2.1,0.042776,-0.27892,0.019096
2.11,0.042936,-0.28058,0.019239
2.12,0.043096,-0.28223,0.019383
2.13,0.043258,-0.28388,0.019529
2.14,0.04342,-0.28552,0.019677
2.15,0.043583,-0.28716,0.019826
2.16,0.043747,-0.28879,0.019977
2.17,0.043913,-0.29042,0.020129
2.18,0.044079,-0.29204,0.020282
2.19,0.044246,-0.29365,0.020437
2.2,0.044414,-0.29526,0.020593
2.21,0.044583,-0.29686,0.02075
2.22,0.044753,-0.29846,0.020909
2.23,0.044925,-0.30005,0.021069
2.24,0.045097,-0.30164,0.02123
2.25,0.04527,-0.30321,0.021392
2.26,0.045445,-0.30479,0.021555
2.27,0.045621,-0.30635,0.021719
2.28,0.045797,-0.30791,0.021885
2.29,0.045975,-0.30947,0.022051
2.3,0.046154,-0.31101,0.022218
2.31,0.046334,-0.31255,0.022386
2.32,0.046516,-0.31409,0.022555
2.33,0.046698,-0.31561,0.022724
2.34,0.046881,-0.31713,0.022895
2.35,0.047066,-0.31865,0.023066
2.36,0.047251,-0.32015,0.023238
2.37,0.047438,-0.32166,0.02341
2.38,0.047626,-0.32315,0.023583
2.39,0.047815,-0.32464,0.023757
2.4,0.048004,-0.32612,0.023931
2.41,0.048195,-0.32759,0.024106
2.42,0.048387,-0.32905,0.024281
2.43,0.048579,-0.33051,0.024457
2.44,0.048773,-0.33196,0.024634
2.45,0.048968,-0.33341,0.02481
2.46,0.049163,-0.33485,0.024988
2.47,0.049359,-0.33628,0.025166
2.48,0.049556,-0.3377,0.025344
2.49,0.049754,-0.33912,0.025523
2.5,0.049953,-0.34052,0.025702
2.51,0.050152,-0.34193,0.025882
2.52,0.050352,-0.34332,0.026063
2.53,0.050553,-0.34471,0.026243
2.54,0.050754,-0.34608,0.026425
2.55,0.050957,-0.34746,0.026607
2.56,0.051159,-0.34882,0.026789
2.57,0.051362,-0.35018,0.026972
2.58,0.051566,-0.35153,0.027156
2.59,0.05177,-0.35287,0.02734
2.6,0.051975,-0.3542,0.027525
2.61,0.05218,-0.35553,0.027711
2.62,0.052386,-0.35685,0.027897
2.63,0.052592,-0.35816,0.028084
2.64,0.052798,-0.35946,0.028272
2.65,0.053005,-0.36075,0.028461
2.66,0.053212,-0.36204,0.02865
2.67,0.053419,-0.36332,0.028841
2.68,0.053627,-0.36459,0.029032
2.69,0.053834,-0.36586,0.029224
2.7,0.054042,-0.36712,0.029417
2.71,0.05425,-0.36836,0.029611
2.72,0.054459,-0.3696,0.029806
2.73,0.054667,-0.37084,0.030002
2.74,0.054876,-0.37206,0.030199
2.75,0.055085,-0.37328,0.030397
2.76,0.055293,-0.37449,0.030596
2.77,0.055502,-0.37569,0.030797
2.78,0.055711,-0.37688,0.030998
2.79,0.05592,-0.37807,0.031201
2.8,0.05613,-0.37925,0.031405
2.81,0.056339,-0.38042,0.03161
2.82,0.056548,-0.38158,0.031817
2.83,0.056757,-0.38273,0.032024
2.84,0.056967,-0.38388,0.032233
2.85,0.057176,-0.38502,0.032444
2.86,0.057385,-0.38615,0.032655
2.87,0.057594,-0.38727,0.032868
2.88,0.057804,-0.38838,0.033083
2.89,0.058013,-0.38949,0.033298
2.9,0.058222,-0.39058,0.033515
2.91,0.058432,-0.39167,0.033734
2.92,0.058641,-0.39276,0.033953
2.93,0.05885,-0.39383,0.034175
2.94,0.059059,-0.39489,0.034397
2.95,0.059269,-0.39595,0.034621
2.96,0.059478,-0.397,0.034846
2.97,0.059687,-0.39804,0.035073
2.98,0.059897,-0.39908,0.035301
2.99,0.060106,-0.4001,0.03553
