Time, Aileron Command (norm), Elevator Command (norm), Rudder Command (norm), Flap Command (norm), Left Aileron Position (deg), Right Aileron Position (deg), Elevator Position (deg), Rudder Position (deg), Flap Position (deg), P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Rho (slugs/ft^3), Absolute Viscosity, Kinematic Viscosity, Temperature (R), P_{SL} (psf), P_{Ambient} (psf), Turbulence Magnitude (ft/sec), Turbulence X Direction (rad), Turbulence Y Direction (rad), Turbulence Z Direction (rad), Wind V_{North} (ft/s), Wind V_{East} (ft/s), Wind V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), Pitch Trim Sum, Elevator Control, elevator normalization, Roll Trim Sum, Left Aileron Control, left aileron normalization, Right Aileron Control, right aileron normalization, Rudder Command Sum, Rudder Control, rudder normalization, electric_1mw HP (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller Torque (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller PFactor Pitch (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller PFactor Yaw (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller Thrust (engine 0 in lbs), Fixed-Pitch 16-inch Two-Blade Propeller RPM (engine 0), throttle-cmd-norm
1.1, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,   2.49423783949782,  11.51192910155985,  1.263348926418653, -1.440645705953199, -24.96936881293928,  1.809667400851544,  2.497775288985954,  11.51181084988361,  1.261128842835887, 2.892655344, 353591.0314, 50.8059775021, 1017.46896863,  50.79887195705035, 0.3793535644771691, 0.7602951470949577,  50.79887195705035, 0.3793535644771691, 0.7602951470949577,  805.0243816398992,  620.7971757183415,  42.30500811582388,  49.01255065568757, 0.5969771827897179,  -13.3664073861776, 0.002241284892, 3.697026149e-007, 0.0001649511922, 511.5157368, 2116.22, 1967.312478, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2006.4154172763, 2006.4154172763,   2.67823282174932,  16.13020855967903, 0.2964091700897427, 0.85746886107143, 0.42781501755546, 48.277994743243, -53.917519673019,  8203635.273866487, -11255289.49693594,  15620039.36215568,  8202716.008015156, -11255959.46413787,  15620039.36215568, 0.0046794430281093, 2006.4154172763, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.264, -0.0465183, 0, 0, 0.231607, 3843, 0.11000000000000006
1.12, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.463320209617449,  11.02695441460188,  1.300061706239944, -1.510694219806743, -24.48909143396936,  1.828063068063135,  2.466866305040859,  11.02683266340278,  1.297855649271486, 2.853987643, 351218.8934, 50.4654556306, 1017.47823249,  50.45827273184382, 0.3762685192569772, 0.7637715104364808,  50.45827273184382, 0.3762685192569772, 0.7637715104364808,  805.2469052187306,  620.5361495470836,  42.12199343971155,  48.63381910834092, 0.6229993617461127,  -13.4582956845326, 0.002241267464, 3.697020879e-007, 0.0001649522396, 511.5148016, 2116.22, 1967.293584, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2006.6797892861, 2006.6797892861,  2.738375754656158,  16.35397894708404, 0.3341591572889963, 0.86720254167694, 0.42719911270029, 48.277997419473, -53.917519625363,  8203651.372081831, -11255277.07831173,  15620040.21002826,  8202715.691303913, -11255959.00986967,  15620040.21002826, 0.0047630045107541, 2006.6797892861, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.2688, -0.0489391, 0, 0, 0.247101, 3903.82, 0.11200000000000006
1.14, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.432455637499976,  10.56284126328016,  1.337401992876276, -1.532395791283259, -23.63360195856629,  1.855156403070689,  2.436009955435281,  10.56271599895529,  1.335209406203375, 2.815640475, 348850.4984, 50.1254698551, 1017.48794169,   50.1182258947031, 0.3734726403516437,  0.765950094742422,   50.1182258947031, 0.3734726403516437,  0.765950094742422,  805.4645130185598,  620.2823794463027,  41.93327438732491,  48.25753179021592, 0.6493735918375172, -13.54074103022944, 0.002241249895, 3.697015565e-007, 0.0001649532956, 511.5138588, 2116.22, 1967.274536, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2006.9461007975, 2006.9461007975,  2.798192551166517,  16.56814621912025, 0.3724856522378153, 0.87557551580807, 0.42690081722742, 48.278000074928, -53.91751957557,    8203667.4747947, -11255264.66497848,  15620041.05429827,   8202715.37910852, -11255958.56091582,  15620041.05429827, 0.0048465659933989, 2006.9461007975, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.2736, -0.0510875, 0, 0, 0.262894, 3964.36, 0.11400000000000006
1.16, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.400326006254226,  10.11936992463775,  1.375674795783114, -1.581805570414081, -22.66040611583769,  1.895419496533294,   2.40388814749568,  10.11924113154443,  1.373495147745118, 2.777625696, 346486.6632, 49.786137253, 1017.49806151,  49.77883744131654, 0.3709489878672929, 0.7675952174401211,  49.77883744131654, 0.3709489878672929, 0.7675952174401211,  805.6770540127186,  620.0360052269681,  41.73897497345296,  47.88393945028447, 0.6760573185975857, -13.61362375717486, 0.002241232197, 3.697010212e-007, 0.0001649543594, 511.5129091, 2116.22, 1967.255349, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2007.214151524, 2007.214151524,  2.857696883706989,  16.77317528541105, 0.4114044526195056, 0.88343728463151, 0.42690614794547, 48.27800270975, -53.917519523612,  8203683.581908883, -11255252.25679319,  15620041.89485095,  8202715.071332753, -11255958.11713334,  15620041.89485095, 0.0049301274760437, 2007.214151524, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.2784, -0.0532694, 0, 0, 0.27899, 4024.63, 0.11600000000000006
1.18, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.367201069427358,  9.692518544452289,  1.415027488649066, -1.631398486463803, -21.78201352515672,  1.944697190472884,   2.37077065617502,  9.692386206316773,  1.412860269111663, 2.739954435, 344128.1813, 49.4475715649, 1017.5085633,  49.44021083245308, 0.3686814605960609, 0.7693896879976023,  49.44021083245308, 0.3686814605960609, 0.7693896879976023,  805.8844455402929,  619.7970839652257,  41.53927693137815,  47.51328223194085, 0.7030169066715718, -13.67684585149896, 0.002241214383, 3.697004825e-007, 0.0001649554301, 511.5119532, 2116.22, 1967.236036, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2007.483739309, 2007.4837393127,  2.916855114160459,  16.96947453676272,  0.450938750783883, 0.89156625937798, 0.42720171554014, 48.278005324096, -53.917519469466,  8203699.693324553, -11255239.85360934,  15620042.73157344,  8202714.767876779, -11255957.67837574,  15620042.73157344, 0.0050136889586885, 2007.4837393127, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.2832, -0.0554839, 0, 0, 0.295384, 4084.61, 0.11800000000000006
1.2, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.332968421275807,  9.276133436552435,  1.455669562404907, -1.684740976556749, -21.14035015091789,   2.00390287469681,  2.336545092090073,  9.275997535587672,  1.453514275818706, 2.702636846, 341775.8062, 49.1098807841, 1017.519424,  49.10244624283638, 0.3666473878795731, 0.7718376042169091,  49.10244624283638, 0.3666473878795731, 0.7718376042169091,  806.0866679702849,  619.5655965608823,   41.3344106142478,  47.14577410087471, 0.7302154665734696, -13.73037364482942, 0.002241196467, 3.696999406e-007, 0.0001649565069, 511.5109918, 2116.22, 1967.216613, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2007.7546622902, 2007.7546622939,  2.975654038550295,  17.15733391686971, 0.4911082156106879, 0.90055381835207, 0.42776611792518, 48.278007918135, -53.917519413113,  8203715.808939548, -11255227.45527845,  15620043.56435596,  8202714.468638424, -11255957.24449451,  15620043.56435596, 0.0050972504413333, 2007.7546622939, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.288, -0.0577302, 0, 0, 0.312069, 4144.31, 0.12000000000000006
1.22, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.297665133580244,  8.863523329281579,  1.497844154691537, -1.738069006579722,  -20.8006375026828,  2.074479147528336,  2.301248537507999,   8.86338384612775,  1.495700311368242, 2.665682018, 339430.2438, 48.7731661161, 1017.53062506,  48.76564019586918, 0.3648242415460798, 0.7752241920114287,  48.76564019586918, 0.3648242415460798, 0.7752241920114287,  806.2837503384881,   619.341465524835,  41.12463939610731,  46.78159442881606, 0.7576243603635863,   -13.774257185577, 0.002241178463, 3.696993961e-007, 0.0001649575891, 511.5100256, 2116.22, 1967.197094, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2008.0267210938, 2008.0267210938,  3.034073908193187,  17.33689885085007, 0.5319306745806006, 0.91075054451859, 0.42857755392925, 48.278010492043, -53.917519354535,  8203731.928650684, -11255215.06165165,  15620044.39309284,  8202714.173514498, -11255956.81534081,  15620044.39309284, 0.0051808119239781, 2008.0267210938, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.2928, -0.0600076, 0, 0, 0.329037, 4203.72, 0.12200000000000007
1.24, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.261321475197649,  8.448718295934247,  1.541842548728335, -1.790380216586927,  -20.7605736537124,  2.158570127565504,  2.264911266249797,  8.448575209256132,   1.53970965635905, 2.629098059, 337092.1568, 48.4375225036, 1017.54215126,  48.42988609507635, 0.3631860392888058, 0.7796249114441771,  48.42988609507635, 0.3631860392888058, 0.7796249114441771,  806.4757521663818,  619.1245778133759,   40.9102420028622,  46.42088723236264, 0.7852201174153014, -13.80862933861378, 0.002241160383, 3.696988493e-007, 0.0001649586759, 511.5090554, 2116.22, 1967.177494, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2008.2997205742, 2008.2997205742,   3.09209661095807,  17.50817542452941, 0.5734221231933164, 0.92226851256233, 0.42960954939274, 48.278013046005, -53.917519293716,  8203748.052354867, -11255202.67258103,  15620045.21768334,  8202713.882401897, -11255956.39076673,  15620045.21768334, 0.0052643734066229, 2008.2997205742, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.2976, -0.0623152, 0, 0, 0.346282, 4262.83, 0.12400000000000007
1.26, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.224006917088554,  8.027265030880555,  1.587982665311276, -1.840056973996813, -20.96883608202953,  2.257805149820874,   2.22760274985093,  8.027118316956146,  1.585860222090858, 2.592892268, 334762.1733, 48.1030399839, 1017.55398929,  48.09527506157033, 0.3617033482789112, 0.7849478503261693,  48.09527506157033, 0.3617033482789112, 0.7849478503261693,  806.6627453919367,  618.9148070912462,  40.69149647976684,  46.06376577562233, 0.8129848854572237, -13.83369053552306, 0.002241142241, 3.696983006e-007, 0.0001649597664, 511.5080819, 2116.22, 1967.157825, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2008.5734710135, 2008.5734710097,  3.149704484243574,  17.67105730888716, 0.6155988090685256, 0.93502337519295, 0.43083078732279, 48.278015580213, -53.917519230642,  8203764.179949892, -11255190.28792059,  15620046.03803215,  8202713.595198414, -11255955.97062631,  15620046.03803215, 0.0053479348892677, 2008.5734710097, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3024, -0.0646522, 0, 0, 0.363797, 4321.64, 0.12600000000000006
1.28, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.185818315247812,  7.596555425988247,  1.636586248493422, -1.885662791023877, -21.34681010971043,  2.372869166419517,  2.189419841996533,   7.59640505822951,  1.634473738595249, 2.557071342, 332440.8993, 47.7698054251, 1017.56612672,  47.76189688370705, 0.3603424106740851, 0.7909928982215462,  47.76189688370705, 0.3603424106740851, 0.7909928982215462,  806.8447996884983,  618.7120318543116,  40.46866810280447,   45.7103203971559, 0.8409047127399831, -13.84968587374017, 0.002241124049, 3.696977504e-007, 0.0001649608599, 511.5071056, 2116.22, 1967.138103, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2008.8477886468, 2008.8477886431,  3.206882113228636,  17.82536396929894, 0.6584793041120481, 0.94879841337162, 0.43220387714678, 48.27801809486, -53.917519165302,  8203780.311334867, -11255177.90752674,  15620046.85404954,  8202713.311803149, -11255955.55477593,  15620046.85404954, 0.0054314963719125, 2008.8477886431, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3072, -0.0670178, 0, 0, 0.381574, 4380.15, 0.12800000000000006
1.3, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.146508988706905,  7.155470105497447,  1.687801638529136, -1.938184753213659, -21.81866896795065,  2.498234756663419,  2.150115858046331,  7.155316053965429,  1.685698530080128, 2.521641574, 330128.9309, 47.437904248, 1017.57854831,  47.42984087277318, 0.3590651410759076,  0.797512667400774,  47.42984087277318, 0.3590651410759076,  0.797512667400774,  807.0219872020076,  618.5161266247033,  40.24195898174005,  45.36062725850525, 0.8689680893489093, -13.85688091243594, 0.00224110582, 3.69697199e-007, 0.0001649619557, 511.5061274, 2116.22, 1967.11834, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2009.1224956587, 2009.1224956587,  3.263617316723844,  17.97088079018205, 0.7020864268081064, 0.96331346416415, 0.43368512858462, 48.278020590146, -53.917519097683,  8203796.446410318, -11255165.53125835,  15620047.66565118,  8202713.032116624, -11255955.14307448,  15620047.66565118, 0.0055150578545573, 2009.1224956587, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.312, -0.0694857, 0, 0, 0.397499, 4438.33, 0.13000000000000006
1.32, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.106489680625909,  6.704738461076969,  1.741921803161657, -1.979355828418693,  -22.2975005873754,  2.636806343406102,  2.110101537104513,   6.70458069271699,  1.739827547834086, 2.486603723, 327826.515, 47.1073717784, 1017.59123831,  47.09914641248871, 0.3578295706896084, 0.8042643085209384,  47.09914641248871, 0.3578295706896084, 0.8042643085209384,  807.1943647959641,  618.3269863860016,  40.01154375602273,  45.01471074679154, 0.8971599438539175, -13.85551862192472, 0.002241087565, 3.696966469e-007, 0.0001649630531, 511.5051477, 2116.22, 1967.098549, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2009.3974195905, 2009.3974195905,   3.31988931284725,  18.10738552943343, 0.7464431901081222, 0.97828678184077, 0.435225328398, 48.278023066273, -53.917519027777,  8203812.585078186, -11255153.15897677,  15620048.47275746,  8202712.756040772, -11255954.73538331,  15620048.47275746, 0.0055986193372021, 2009.3974195905, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3168, -0.0719879, 0, 0, 0.413442, 4496.18, 0.13200000000000006
1.34, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.065921353661274,  6.246001774729699,  1.799148083123372, -2.011414502204386, -22.72394795640372,  2.786538345215844,  2.069537838830307,  6.245840252377813,   1.79706211835701, 2.451957981, 325533.8675, 46.7782388339, 1017.60418344,  46.76984802383419, 0.3565943344072799, 0.8110392770437755,  46.76984802383419, 0.3565943344072799, 0.8110392770437755,   807.361957753292,  618.1445498337164,   39.7776174114853,  44.67258627164303, 0.9254712809294539, -13.84583573178489, 0.002241069295, 3.696960943e-007, 0.0001649641513, 511.5041673, 2116.22, 1967.078743, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2009.6723925583, 2009.6723925583,  3.375694623385979,   18.2346884673562, 0.7915816668284806, 0.99347063213282, 0.4367746361689, 48.278025523445, -53.917518955573,  8203828.727241706, -11255140.79054564,  15620049.27529248,  8202712.483478827, -11255954.33156608,  15620049.27529248, 0.005682180819847, 2009.6723925583, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3216, -0.0745174, 0, 0, 0.429574, 4553.69, 0.13400000000000006
1.36, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  2.025009705952277,  5.781404818357488,  1.859610147013821, -2.033606627688392, -23.06143837818913,   2.94433063767586,  2.028630459709769,  5.781239500534366,  1.857531898785273, 2.417709723, 323251.5555, 46.4505867493, 1017.61737067,  46.44202981495992, 0.3553140982180161, 0.8176967105174242,  46.44202981495992, 0.3553140982180161, 0.8176967105174242,  807.5247754110246,  617.9687776087071,  39.54036017827736,  44.33432088365341, 0.9538904200470193, -13.82805460663962, 0.002241051022, 3.696955416e-007, 0.0001649652498, 511.5031867, 2116.22, 1967.058933, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2009.9472506456, 2009.9472506456,  3.431031929373267,  18.35264146775702, 0.8375393374787129, 1.0086925634169, 0.4382764177893, 48.278027961867, -53.917518881066,  8203844.872804931, -11255128.42583028,  15620050.07318409,   8202712.21433484,  -11255953.9314881,  15620050.07318409, 0.0057657423024918, 2009.9472506456, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3264, -0.0770732, 0, 0, 0.445891, 4610.87, 0.13600000000000007
1.38, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  1.983953666154001,  5.313116465835562,  1.923367559162838, -2.045894208073918,  -23.2969783840328,   3.10680053188206,   1.98757832826077,  5.312947306484047,  1.921296445167896, 2.38386473, 320980.1888, 46.124502998, 1017.63078744,  46.11578096782891, 0.3539430353144373, 0.8241643433045596,  46.11578096782891, 0.3539430353144373, 0.8241643433045596,  807.6828177761528,   617.799644074659,  39.29993885151963,  43.99999070875806, 0.9824048817012722,  -13.8023720819071, 0.002241032757, 3.696949892e-007, 0.0001649663478, 511.5022065, 2116.22, 1967.039132, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2010.2218334191, 2010.2218334191,  3.485905720542612,  18.46114400639456, 0.8843583694808302, 1.0238601855103, 0.43967175414217, 48.278030381751, -53.917518804249,  8203861.021672263,   -11255116.064697,  15620050.86636387,  8202711.948513207, -11255953.53501571,  15620050.86636387, 0.0058493037851366, 2010.2218334191, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3312, -0.0796545, 0, 0, 0.462385, 4667.71, 0.13800000000000007
1.4, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  1.942947522781345,   4.84302551544417,  1.990416424893697, -2.048408720250592, -23.43557293662188,  3.270695341225527,  1.946575734180772,  4.842852463784346,  1.988351857476875, 2.350428697, 318720.3875, 45.8000765593, 1017.6444223,  45.79119112019735, 0.3524360741591188,  0.830432081228377,  45.79119112019735, 0.3524360741591188,  0.830432081228377,  807.8360817389317,  617.6371298195488,  39.05651214748838,  43.66967647516808,  1.011001415553775, -13.76895949323126, 0.002241014511, 3.696944373e-007, 0.0001649674447, 511.5012273, 2116.22, 1967.01935, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2010.4959834069, 2010.4959834069,  3.540325188637796,  18.56013893175176,  0.932084099827646, 1.0389561211343, 0.44090098548524, 48.278032783313, -53.917518725117,  8203877.173748194, -11255103.70701279,  15620051.65476686,  8202711.685918419, -11255953.14201587,  15620051.65476686, 0.0059328652677814, 2010.4959834069, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.336, -0.0822602, 0, 0, 0.479051, 4724.2, 0.14000000000000007
1.42, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  1.902173564174115,  4.372537124474014,  2.060699471176195,  -2.04158498730489, -23.49501226964445,  3.433145662470531,  1.905804967969981,  4.372360124942728,  2.058640859728691, 2.317407172, 316472.7784, 45.4773973381, 1017.65826533,  45.46834998888978, 0.3507500868905857, 0.8365358985379885,  45.46834998888978, 0.3507500868905857, 0.8365358985379885,  807.9845661920905,  617.4812154666367,  38.81023492186015,  43.34346088492389,  1.039666582457072, -13.72797000869262, 0.002240996293, 3.696938863e-007, 0.0001649685398, 511.5002496, 2116.22, 1966.9996, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2010.7695458196, 2010.7695458196,  3.594303635802526,  18.64960389989621, 0.9807633862388747, 1.054020423141, 0.44190521144472, 48.278035166775, -53.917518643667,   8203893.32893719, -11255091.35264505,  15620052.43833137,  8202711.426454941, -11255952.75235602,  15620052.43833137, 0.0060164267504262, 2010.7695458196, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3408, -0.0848896, 0, 0, 0.495882, 4780.35, 0.14200000000000007
1.44, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  1.861798246406708,  3.902512449823971,  2.134118648678618, -2.026089834458924, -23.49936036620273,  3.591833882219472,   1.86543248840059,  3.902331442091978,  2.132065401303029, 2.284805501, 314237.9904, 45.1565556159, 1017.67230851,  45.14734707406291, 0.3488448475646506,  0.842540525274817,  45.14734707406291, 0.3488448475646506,  0.842540525274817,  808.1282758769039,  617.3318770046549,  38.56126118894033,  43.02142617502453,  1.068387325691333, -13.67954507575143, 0.002240978115, 3.696933364e-007, 0.0001649696327, 511.4992741, 2116.22, 1966.979893, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2011.0423683859, 2011.0423683859,  3.647857614123029,  18.72953974351464,  1.030442943985277, 1.0691306648502, 0.44262756553944, 48.278037532363, -53.917518559896,  8203909.487143669, -11255079.00146159,  15620053.21699884,  8202711.170027191, -11255952.36590395,  15620053.21699884, 0.006099988233071, 2011.0423683859, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3456, -0.0875418, 0, 0, 0.512873, 4836.15, 0.14400000000000007
1.46, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  1.821969462752402,  3.433298640224207,  2.210547846261274, -2.002761256836577, -23.47377269048577,  3.745052817787721,  1.825606191559501,  3.433113559274062,  2.208499370711015, 2.252628777, 312016.6519, 44.837641565, 1017.68654586,  44.82827145133379,   0.34668371860696,  0.848522359538606,  44.82827145133379,   0.34668371860696,  0.848522359538606,  808.2672237019401,  617.1890829398416,  38.30974579916875,   42.7036515471255,  1.097151576961292,  -13.6238211992344, 0.002240959985, 3.696927881e-007, 0.0001649707226, 511.4983011, 2116.22, 1966.960239, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2011.3143013865, 2011.3143013865,  3.701006079489345,  18.79995905571021,  1.081167918557987, 1.0843814307636, 0.44301419817162, 48.278039880309, -53.917518473802,   8203925.64827209, -11255066.65333067,   15620053.9907138,  8202710.916539628, -11255951.98252792,   15620053.9907138, 0.0061835497157158, 2011.3143013865, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3504, -0.0902158, 0, 0, 0.530017, 4891.6, 0.14600000000000007
1.48, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  1.782815397811459,  2.964826395817978,  2.289844533338245, -1.972535163257663, -23.44051646651714,  3.891688639306882,  1.786454264616711,  2.964637172067278,  2.287800237322424, 2.220881813, 309809.3876, 44.5207448551, 1017.70097354,  44.51121162067874, 0.3442340561097308, 0.8545556900445703,  44.51121162067874, 0.3442340561097308, 0.8545556900445703,  808.4014316293656,  617.0527931531494,  38.05584496785416,  42.39021115766474,  1.125948733276431, -13.56093506776906, 0.002240941915, 3.696922415e-007, 0.0001649718089, 511.4973314, 2116.22, 1966.940649, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2011.5851977803, 2011.5851977803,  3.753769585637634,  18.86087626413528,  1.132980764420037, 1.0998671633678, 0.44301493988511, 48.278042210848, -53.917518385385,  8203941.812227085, -11255054.30812107,  15620054.75942387,  8202710.665896886, -11255951.60209673,  15620054.75942387, 0.0062671111983606, 2011.5851977803, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.3552, -0.0929107, 0, 0, 0.547309, 4946.69, 0.14800000000000008
1.5, -0.008534048, -0.092936845, 0, 0, -0.4889649326, -0.4889649326, -5.32488898, 0, 0,  1.744444705613241,  2.496737886248504,  2.371859301253109, -1.936376118386772, -23.41663212677299,  4.031144096875691,  1.748085363666428,  2.496544445703946,  2.369818592270921, 2.189569114, 307616.8169, 44.205954402, 1017.71558966,  44.19625544110605, 0.3414673705814946, 0.8607029755637754,  44.19625544110605, 0.3414673705814946, 0.8607029755637754,  808.5309303803352,  616.9229591588526,  37.79971590745588,  42.08117273040055,  1.154769998262434, -13.49102710982817, 0.002240923914, 3.69691697e-007, 0.0001649728912, 511.4963653, 2116.22, 1966.921134, 0,                  0,                  0,                  0,                  0,                  0,                  0, 2011.8549133688, 2011.8549133688,  3.806169578941412,  18.91230031677209,  1.185920486123089, 1.1156695177532, 0.4425836746969, 48.278044524222, -53.917518294645,  8203957.978913639, -11255041.96570231,  15620055.52307978,  8202710.418003948, -11255951.22447989,  15620055.52307978, 0.0063506726810054, 2011.8549133688, 0, -0.092936845, -0.092936845, -0.092936845, -0.008534048, -0.008534048, -0.008534048, -0.008534048, -0.008534048, 0, 0, 0, 0.36, -0.0956257, 0, 0, 0.564742, 5001.43, 0.15000000000000008
