TIME,Roll (deg),Pitch (deg),Yaw (deg),,Adjusted time,Pitch with first 40sec neglected
319.540985,1.222245549,18.76379703,4.157865039,,28.580505,17.58269889
319.55987,1.351931133,18.69432261,2.865640827,,28.600215,17.44765975
319.579526,1.43963929,18.55414474,1.496957691,,28.619609,17.37983286
319.599587,1.526087199,18.40667478,0.098535638,,28.639969,17.3128049
319.61938,1.534702909,18.22128947,-1.248653736,,28.662055,17.26791185
319.639681,1.539758442,18.0291792,-2.62881436,,28.680114,17.2321169
319.659751,1.487748017,17.78249098,-3.991558897,,28.700012,17.21083899
319.67983,1.432817777,17.53280808,-5.354827568,,28.719687,17.19081813
319.699587,1.382829904,17.30773457,-6.561558998,,28.742683,17.19519087
319.719538,1.332576761,17.08159543,-7.772659726,,28.761975,17.19970341
319.741155,1.345346134,16.94211555,-9.047104242,,28.780263,17.21342236
319.759683,1.359152736,16.82706053,-10.13782582,,28.80028,17.22920822
319.779865,1.494478237,16.83440838,-11.24696601,,28.819693,17.23
319.799522,1.633277853,16.84927977,-12.32266304,,28.839932,17.23
319.819241,1.838023817,16.99144558,-13.27529655,,28.862015,17.18824082
319.839564,2.052466084,17.14461863,-14.25049829,,28.880189,17.15180629
319.859786,2.28165444,17.35719872,-15.17619601,,28.899471,17.08531234
319.879879,2.509955786,17.57061084,-16.09436446,,28.919962,17.01319901
319.899749,2.713251565,17.77808285,-16.91259722,,28.94261,16.89860623
319.919361,2.912874955,17.98269683,-17.71608137,,28.962294,16.79774258
319.941319,3.116713503,18.1867135,-18.52126034,,28.980361,16.66851284
319.9598,3.287729697,18.3577297,-19.19632427,,28.999695,16.52664085
319.979598,3.508551781,18.5501129,-19.91307333,,29.019503,16.37106953
319.999358,3.731645284,18.74278456,-20.62798661,,29.040256,16.20756352
